rank,scats_site,total_volume,months_present,first_month,last_month,avg_monthly_volume,max_monthly_volume,best_month,best_month_volume,percent_of_network,cumulative_volume,cumulative_percent,percentile_band
3551,6404,49592019,147,2014-01,2026-04,337360.67,386849,2014-10,386849,0.0092,512899810933,95.154008,Bottom 50%
3552,1391,49563050,126,2015-10,2026-04,393357.54,503993,2019-12,503993,0.009195,512949373983,95.163203,Bottom 50%
3553,5348,49483780,122,2016-02,2026-04,405604.75,600034,2019-01,600034,0.00918,512998857763,95.172384,Bottom 50%
3554,2783,49421424,147,2014-01,2026-04,336200.16,400663,2015-10,400663,0.009169,513048279187,95.181552,Bottom 50%
3555,5999,49383971,147,2014-01,2026-04,335945.38,447084,2020-12,447084,0.009162,513097663158,95.190714,Bottom 50%
3556,5112,49375464,147,2014-01,2026-04,335887.51,538591,2026-02,538591,0.00916,513147038622,95.199874,Bottom 50%
3557,2355,49333837,143,2014-01,2026-04,344991.87,917850,2026-03,917850,0.009152,513196372459,95.209027,Bottom 50%
3558,2361,49286948,48,2022-05,2026-04,1026811.42,1125768,2025-03,1125768,0.009144,513245659407,95.218171,Bottom 50%
3559,1029,49271637,147,2014-01,2026-04,335181.2,490169,2017-05,490169,0.009141,513294931044,95.227312,Bottom 50%
3560,531,49254241,136,2014-01,2026-04,362163.54,450343,2025-10,450343,0.009138,513344185285,95.236449,Bottom 50%
3561,3161,49252775,103,2017-02,2026-04,478182.28,651264,2025-03,651264,0.009137,513393438060,95.245587,Bottom 50%
3562,5326,49234483,105,2017-07,2026-04,468899.84,625269,2024-10,625269,0.009134,513442672543,95.254721,Bottom 50%
3563,5179,49231074,147,2014-01,2026-04,334905.27,386765,2021-03,386765,0.009133,513491903617,95.263854,Bottom 50%
3564,4425,49222131,147,2014-01,2026-04,334844.43,704557,2017-03,704557,0.009132,513541125748,95.272986,Bottom 50%
3565,4476,49197338,147,2014-01,2026-04,334675.77,513258,2024-02,513258,0.009127,513590323086,95.282113,Bottom 50%
3566,1953,49195994,55,2021-10,2026-04,894472.62,1065782,2025-10,1065782,0.009127,513639519080,95.29124,Bottom 50%
3567,1755,49141116,114,2016-10,2026-04,431062.42,498578,2019-03,498578,0.009117,513688660196,95.300357,Bottom 50%
3568,1992,49133540,54,2021-11,2026-04,909880.37,1135037,2025-10,1135037,0.009115,513737793736,95.309472,Bottom 50%
3569,2276,49129940,49,2022-02,2026-04,1002651.84,1327307,2022-08,1327307,0.009115,513786923676,95.318587,Bottom 50%
3570,1787,49033480,83,2019-06,2026-04,590764.82,790890,2025-08,790890,0.009097,513835957156,95.327684,Bottom 50%
3571,1508,48924788,147,2014-01,2026-04,332821.69,451147,2021-11,451147,0.009077,513884881944,95.33676,Bottom 50%
3572,5372,48921136,70,2020-07,2026-04,698873.37,823970,2021-12,823970,0.009076,513933803080,95.345836,Bottom 50%
3573,1176,48887651,147,2014-01,2026-04,332569.05,764752,2021-08,764752,0.00907,513982690731,95.354906,Bottom 50%
3574,2748,48782557,147,2014-01,2026-04,331854.13,416847,2019-03,416847,0.00905,514031473288,95.363956,Bottom 50%
3575,3254,48733427,109,2017-03,2026-04,447095.66,561863,2017-12,561863,0.009041,514080206715,95.372997,Bottom 50%
3576,1424,48715974,89,2018-11,2026-04,547370.49,654153,2026-03,654153,0.009038,514128922689,95.382035,Bottom 50%
3577,4142,48678168,82,2019-07,2026-04,593636.2,845202,2019-08,845202,0.009031,514177600857,95.391066,Bottom 50%
3578,1466,48653079,92,2018-08,2026-04,528837.82,651766,2024-10,651766,0.009026,514226253936,95.400092,Bottom 50%
3579,1972,48604485,60,2021-05,2026-04,810074.75,971552,2021-11,971552,0.009017,514274858421,95.409109,Bottom 50%
3580,4980,48571517,120,2016-04,2026-04,404762.64,508906,2025-10,508906,0.009011,514323429938,95.41812,Bottom 50%
3581,5603,48557287,147,2014-01,2026-04,330321.68,384700,2014-10,384700,0.009008,514371987225,95.427129,Bottom 50%
3582,6144,48553899,88,2018-11,2026-04,551748.85,649600,2021-03,649600,0.009008,514420541124,95.436137,Bottom 50%
3583,898,48550058,118,2016-06,2026-04,411441.17,760749,2019-08,760749,0.009007,514469091182,95.445144,Bottom 50%
3584,1511,48508823,82,2019-07,2026-04,591571.01,744968,2022-11,744968,0.008999,514517600005,95.454143,Bottom 50%
3585,229,48501160,147,2014-01,2026-04,329939.86,493771,2018-09,493771,0.008998,514566101165,95.463141,Bottom 50%
3586,1342,48453394,147,2014-01,2026-04,329614.93,399649,2020-02,399649,0.008989,514614554559,95.47213,Bottom 50%
3587,2380,48389002,44,2022-09,2026-04,1099750.05,1251118,2024-10,1251118,0.008977,514662943561,95.481107,Bottom 50%
3588,4960,48255698,147,2014-01,2026-04,328270.05,460010,2018-05,460010,0.008952,514711199259,95.49006,Bottom 50%
3589,4825,48171725,147,2014-01,2026-04,327698.81,656266,2015-09,656266,0.008937,514759370984,95.498997,Bottom 50%
3590,1851,48155878,67,2020-10,2026-04,718744.45,956868,2025-10,956868,0.008934,514807526862,95.507931,Bottom 50%
3591,2547,48118621,106,2014-05,2026-04,453949.25,823804,2023-02,823804,0.008927,514855645483,95.516858,Bottom 50%
3592,5127,48117696,119,2016-05,2026-04,404350.39,462176,2018-11,462176,0.008927,514903763179,95.525785,Bottom 50%
3593,1457,48084239,89,2018-11,2026-04,540272.35,652438,2025-10,652438,0.008921,514951847418,95.534705,Bottom 50%
3594,5446,48038593,52,2022-01,2026-04,923819.1,1293888,2025-10,1293888,0.008912,514999886011,95.543618,Bottom 50%
3595,4835,47998946,147,2014-01,2026-04,326523.44,525171,2018-08,525171,0.008905,515047884957,95.552522,Bottom 50%
3596,1706,47988039,54,2021-07,2026-04,888667.39,1065255,2025-10,1065255,0.008903,515095872996,95.561425,Bottom 50%
3597,32035,47976272,36,2023-05,2026-04,1332674.22,1553192,2023-08,1553192,0.008901,515143849268,95.570326,Bottom 50%
3598,1784,47965831,84,2019-05,2026-04,571021.8,1039081,2023-11,1039081,0.008899,515191815099,95.579225,Bottom 50%
3599,4846,47928606,147,2014-01,2026-04,326044.94,410801,2017-03,410801,0.008892,515239743705,95.588116,Bottom 50%
3600,5067,47910737,114,2016-05,2026-04,420269.62,972651,2023-01,972651,0.008888,515287654442,95.597005,Bottom 50%
3601,5032,47846575,118,2016-06,2026-04,405479.45,510245,2020-12,510245,0.008877,515335501017,95.605881,Bottom 50%
3602,6197,47825451,147,2014-01,2026-04,325343.2,378571,2019-07,378571,0.008873,515383326468,95.614754,Bottom 50%
3603,5399,47807782,65,2020-12,2026-04,735504.34,1010046,2025-03,1010046,0.008869,515431134250,95.623623,Bottom 50%
3604,2079,47598262,59,2021-06,2026-04,806750.2,968834,2026-03,968834,0.008831,515478732512,95.632454,Bottom 50%
3605,4244,47591754,144,2014-04,2026-04,330498.29,404720,2016-08,404720,0.008829,515526324266,95.641283,Bottom 50%
3606,3989,47554871,147,2014-01,2026-04,323502.52,609570,2023-08,609570,0.008822,515573879137,95.650106,Bottom 50%
3607,4284,47503012,147,2014-01,2026-04,323149.74,507263,2024-10,507263,0.008813,515621382149,95.658919,Bottom 50%
3608,1971,47497968,54,2021-10,2026-04,879592.0,1010976,2025-10,1010976,0.008812,515668880117,95.66773,Bottom 50%
3609,5084,47484048,147,2014-01,2026-04,323020.73,432290,2017-10,432290,0.008809,515716364165,95.67654,Bottom 50%
3610,1599,47476109,128,2015-08,2026-04,370907.1,511775,2025-10,511775,0.008808,515763840274,95.685348,Bottom 50%
3611,4501,47457474,147,2014-01,2026-04,322839.96,437888,2023-08,437888,0.008804,515811297748,95.694152,Bottom 50%
3612,4924,47405802,88,2019-01,2026-04,538702.3,715316,2025-03,715316,0.008795,515858703550,95.702947,Bottom 50%
3613,6811,47365880,118,2015-11,2026-04,401405.76,581691,2019-08,581691,0.008787,515906069430,95.711734,Bottom 50%
3614,5847,47195217,82,2019-07,2026-04,575551.43,910901,2024-08,910901,0.008756,515953264647,95.72049,Bottom 50%
3615,3096,47144976,138,2014-03,2026-04,341630.26,747006,2025-11,747006,0.008746,516000409623,95.729236,Bottom 50%
3616,1798,47009754,45,2022-08,2026-04,1044661.2,1386241,2025-08,1386241,0.008721,516047419377,95.737958,Bottom 50%
3617,3461,47000988,103,2017-09,2026-04,456320.27,686665,2025-01,686665,0.00872,516094420365,95.746677,Bottom 50%
3618,5390,46996138,69,2020-08,2026-04,681103.45,931702,2022-03,931702,0.008719,516141416503,95.755396,Bottom 50%
3619,4322,46835657,147,2014-01,2026-04,318609.91,385330,2018-05,385330,0.008689,516188252160,95.764085,Bottom 50%
3620,1043,46835338,147,2014-01,2026-04,318607.74,824118,2018-02,824118,0.008689,516235087498,95.772774,Bottom 50%
3621,1493,46818156,90,2018-10,2026-04,520201.73,641228,2025-03,641228,0.008686,516281905654,95.78146,Bottom 50%
3622,1169,46816071,93,2018-07,2026-04,503398.61,642851,2018-10,642851,0.008685,516328721725,95.790145,Bottom 50%
3623,2757,46656286,147,2014-01,2026-04,317389.7,364744,2019-03,364744,0.008656,516375378011,95.798801,Bottom 50%
3624,6803,46610662,127,2015-07,2026-04,367013.09,453011,2020-01,453011,0.008647,516421988673,95.807448,Bottom 50%
3625,780,46518238,89,2018-10,2026-04,522676.83,653175,2025-10,653175,0.00863,516468506911,95.816079,Bottom 50%
3626,2386,46505558,43,2022-10,2026-04,1081524.6,1226164,2024-10,1226164,0.008628,516515012469,95.824706,Bottom 50%
3627,2202,46388873,147,2014-01,2026-04,315570.56,554166,2023-03,554166,0.008606,516561401342,95.833312,Bottom 50%
3628,1377,46316396,147,2014-01,2026-04,315077.52,587216,2022-07,587216,0.008593,516607717738,95.841905,Bottom 50%
3629,3796,46307718,147,2014-01,2026-04,315018.49,429855,2015-05,429855,0.008591,516654025456,95.850496,Bottom 50%
3630,4287,46278005,147,2014-01,2026-04,314816.36,372481,2019-10,372481,0.008586,516700303461,95.859082,Bottom 50%
3631,1431,46276344,86,2018-07,2026-04,538097.02,728027,2026-03,728027,0.008585,516746579805,95.867667,Bottom 50%
3632,32039,46272706,36,2023-05,2026-04,1285352.94,1477585,2023-10,1477585,0.008585,516792852511,95.876252,Bottom 50%
3633,3404,46258964,147,2014-01,2026-04,314686.83,490207,2023-03,490207,0.008582,516839111475,95.884834,Bottom 50%
3634,6677,46247529,140,2014-01,2026-04,330339.49,636322,2023-01,636322,0.00858,516885359004,95.893414,Bottom 50%
3635,6070,46189738,131,2015-05,2026-04,352593.42,413821,2024-12,413821,0.008569,516931548742,95.901983,Bottom 50%
3636,6313,46142812,81,2019-08,2026-04,569664.35,675292,2025-10,675292,0.00856,516977691554,95.910543,Bottom 50%
3637,5001,46114735,120,2016-04,2026-04,384289.46,500935,2019-10,500935,0.008555,517023806289,95.919099,Bottom 50%
3638,2081,46013489,58,2021-07,2026-04,793336.02,1001801,2025-10,1001801,0.008536,517069819778,95.927635,Bottom 50%
3639,4208,45973216,147,2014-01,2026-04,312742.97,451432,2024-07,451432,0.008529,517115792994,95.936164,Bottom 50%
3640,6035,45896096,110,2016-10,2026-04,417237.24,527921,2024-03,527921,0.008515,517161689090,95.944679,Bottom 50%
3641,5108,45894781,103,2016-07,2026-04,445580.4,595160,2025-10,595160,0.008514,517207583871,95.953193,Bottom 50%
3642,2784,45816065,119,2016-05,2026-04,385008.95,642076,2019-10,642076,0.0085,517253399936,95.961693,Bottom 50%
3643,1559,45782191,141,2014-07,2026-04,324696.39,458057,2021-01,458057,0.008494,517299182127,95.970187,Bottom 50%
3644,1752,45717254,88,2019-01,2026-04,519514.25,629316,2025-10,629316,0.008482,517344899381,95.978668,Bottom 50%
3645,5811,45702888,147,2014-01,2026-04,310904.0,391252,2016-12,391252,0.008479,517390602269,95.987147,Bottom 50%
3646,6649,45657991,90,2018-10,2026-04,507311.01,755478,2025-12,755478,0.008471,517436260260,95.995618,Bottom 50%
3647,6421,45638261,147,2014-01,2026-04,310464.36,382294,2014-12,382294,0.008467,517481898521,96.004085,Bottom 50%
3648,5130,45600656,144,2014-01,2026-04,316671.22,664242,2021-01,664242,0.00846,517527499177,96.012544,Bottom 50%
3649,5448,45541937,40,2022-10,2026-04,1138548.42,1461662,2025-10,1461662,0.008449,517573041114,96.020993,Bottom 50%
3650,1327,45455123,137,2014-08,2026-04,331789.22,753567,2025-10,753567,0.008433,517618496237,96.029426,Bottom 50%
3651,1177,45452580,147,2014-01,2026-04,309201.22,1489641,2023-05,1489641,0.008432,517663948817,96.037859,Bottom 50%
3652,3284,45434940,110,2017-02,2026-04,413044.91,563926,2018-05,563926,0.008429,517709383757,96.046288,Bottom 50%
3653,2517,45351530,147,2014-01,2026-04,308513.81,481959,2021-12,481959,0.008414,517754735287,96.054702,Bottom 50%
3654,1432,45311143,87,2019-01,2026-04,520817.74,703328,2025-10,703328,0.008406,517800046430,96.063108,Bottom 50%
3655,406,45187830,97,2014-01,2022-02,465853.92,566139,2017-03,566139,0.008383,517845234260,96.071491,Bottom 50%
3656,1347,45165543,147,2014-01,2026-04,307248.59,417432,2014-03,417432,0.008379,517890399803,96.07987,Bottom 50%
3657,5355,45109301,113,2016-11,2026-04,399197.35,489216,2026-01,489216,0.008369,517935509104,96.088239,Bottom 50%
3658,3800,45078546,90,2018-10,2026-04,500872.73,650661,2025-03,650661,0.008363,517980587650,96.096602,Bottom 50%
3659,5099,45033910,120,2016-04,2026-04,375282.58,474900,2024-05,474900,0.008355,518025621560,96.104957,Bottom 50%
3660,2703,44976866,120,2016-02,2026-04,374807.22,438489,2019-10,438489,0.008344,518070598426,96.113301,Bottom 50%
3661,5041,44934794,147,2014-01,2026-04,305678.87,416357,2018-05,416357,0.008336,518115533220,96.121638,Bottom 50%
3662,740,44892676,147,2014-01,2026-04,305392.35,512818,2018-05,512818,0.008329,518160425896,96.129966,Bottom 50%
3663,1487,44873492,77,2019-12,2026-04,582772.62,732490,2024-05,732490,0.008325,518205299388,96.138291,Bottom 50%
3664,1763,44818266,52,2016-07,2023-10,861889.73,1158480,2020-03,1158480,0.008315,518250117654,96.146606,Bottom 50%
3665,1053,44782493,147,2014-01,2026-04,304642.81,372889,2023-08,372889,0.008308,518294900147,96.154914,Bottom 50%
3666,573,44685004,118,2016-06,2026-04,378686.47,433221,2021-03,433221,0.00829,518339585151,96.163204,Bottom 50%
3667,5335,44650968,124,2015-12,2026-04,360088.45,481931,2025-12,481931,0.008284,518384236119,96.171488,Bottom 50%
3668,5812,44625014,147,2014-01,2026-04,303571.52,393982,2024-08,393982,0.008279,518428861133,96.179767,Bottom 50%
3669,2082,44583039,51,2021-10,2026-04,874177.24,1049786,2025-10,1049786,0.008271,518473444172,96.188038,Bottom 50%
3670,6218,44527108,111,2016-11,2026-04,401145.12,492775,2025-05,492775,0.008261,518517971280,96.196298,Bottom 50%
3671,5241,44496174,147,2014-01,2026-04,302695.06,624007,2024-12,624007,0.008255,518562467454,96.204553,Bottom 50%
3672,5140,44423883,140,2014-01,2026-04,317313.45,671625,2023-01,671625,0.008242,518606891337,96.212795,Bottom 50%
3673,3283,44422041,110,2017-02,2026-04,403836.74,600577,2018-05,600577,0.008241,518651313378,96.221036,Bottom 50%
3674,2135,44389260,57,2021-08,2026-04,778758.95,1046804,2022-03,1046804,0.008235,518695702638,96.229271,Bottom 50%
3675,2976,44383047,147,2014-01,2026-04,301925.49,387828,2017-12,387828,0.008234,518740085685,96.237506,Bottom 50%
3676,1828,44366368,65,2020-12,2026-04,682559.51,942174,2023-03,942174,0.008231,518784452053,96.245736,Bottom 50%
3677,2250,44362760,44,2022-02,2026-04,1008244.55,1202375,2025-10,1202375,0.00823,518828814813,96.253967,Bottom 50%
3678,5853,44339974,70,2020-07,2026-04,633428.2,765296,2024-10,765296,0.008226,518873154787,96.262193,Bottom 50%
3679,5216,44309199,144,2014-01,2026-04,307702.77,432110,2026-01,432110,0.00822,518917463986,96.270413,Bottom 50%
3680,1142,44308247,147,2014-01,2026-04,301416.65,1487032,2017-05,1487032,0.00822,518961772233,96.278633,Bottom 50%
3681,5081,44298283,147,2014-01,2026-04,301348.86,702185,2017-01,702185,0.008218,519006070516,96.286851,Bottom 50%
3682,1299,44283573,147,2014-01,2026-04,301248.8,505972,2021-10,505972,0.008216,519050354089,96.295067,Bottom 50%
3683,1191,44269902,147,2014-01,2026-04,301155.8,482883,2014-05,482883,0.008213,519094623991,96.30328,Bottom 50%
3684,6400,44252543,147,2014-01,2026-04,301037.71,522531,2025-10,522531,0.00821,519138876534,96.31149,Bottom 50%
3685,3546,44196220,147,2014-01,2026-04,300654.56,349879,2019-05,349879,0.008199,519183072754,96.319689,Bottom 50%
3686,2472,44130183,71,2020-06,2026-04,621551.87,755895,2023-10,755895,0.008187,519227202937,96.327876,Bottom 50%
3687,1732,44052559,60,2021-05,2026-04,734209.32,950597,2024-10,950597,0.008173,519271255496,96.336049,Bottom 50%
3688,3331,44011318,52,2014-01,2018-04,846371.5,951320,2017-08,951320,0.008165,519315266814,96.344214,Bottom 50%
3689,3713,43978972,144,2014-01,2026-04,305409.53,381056,2021-11,381056,0.008159,519359245786,96.352373,Bottom 50%
3690,5437,43731055,30,2023-10,2026-04,1457701.83,1766604,2024-10,1766604,0.008113,519402976841,96.360486,Bottom 50%
3691,4627,43667603,108,2016-02,2026-04,404329.66,837395,2025-10,837395,0.008101,519446644444,96.368587,Bottom 50%
3692,6158,43656994,134,2014-09,2026-04,325798.46,502595,2025-10,502595,0.008099,519490301438,96.376687,Bottom 50%
3693,6146,43637381,118,2016-06,2026-04,369808.31,531668,2018-03,531668,0.008096,519533938819,96.384782,Bottom 50%
3694,5423,43624624,55,2021-10,2026-04,793174.98,914626,2026-01,914626,0.008093,519577563443,96.392876,Bottom 50%
3695,6801,43596795,126,2015-05,2026-04,346006.31,415418,2024-12,415418,0.008088,519621160238,96.400964,Bottom 50%
3696,908,43499921,89,2018-11,2026-04,488763.16,605365,2019-10,605365,0.00807,519664660159,96.409034,Bottom 50%
3697,3288,43491710,81,2019-08,2026-04,536934.69,760283,2024-10,760283,0.008069,519708151869,96.417103,Bottom 50%
3698,1480,43428316,82,2019-07,2026-04,529613.61,638323,2025-10,638323,0.008057,519751580185,96.42516,Bottom 50%
3699,385,43346030,147,2014-01,2026-04,294870.95,348436,2017-03,348436,0.008042,519794926215,96.433201,Bottom 50%
3700,1899,43224650,58,2021-07,2026-04,745252.59,853899,2025-10,853899,0.008019,519838150865,96.44122,Bottom 50%
3701,1160,43221303,137,2014-08,2026-04,315483.96,405903,2022-03,405903,0.008018,519881372168,96.449239,Bottom 50%
3702,315,43216887,147,2014-01,2026-04,293992.43,364223,2015-10,364223,0.008018,519924589055,96.457256,Bottom 50%
3703,817,43200671,147,2014-01,2026-04,293882.12,348571,2014-10,348571,0.008015,519967789726,96.465271,Bottom 50%
3704,5231,43126158,82,2019-07,2026-04,525928.76,684458,2026-01,684458,0.008001,520010915884,96.473272,Bottom 50%
3705,5904,43097135,82,2019-07,2026-04,525574.82,685882,2024-05,685882,0.007995,520054013019,96.481267,Bottom 50%
3706,5012,42926606,105,2014-08,2026-04,408824.82,545555,2025-01,545555,0.007964,520096939625,96.489231,Bottom 50%
3707,4422,42885904,147,2014-01,2026-04,291740.84,415820,2014-03,415820,0.007956,520139825529,96.497188,Bottom 50%
3708,3321,42799280,94,2018-06,2026-04,455311.49,1069919,2026-03,1069919,0.00794,520182624809,96.505128,Bottom 50%
3709,1069,42734772,147,2014-01,2026-04,290712.73,411935,2024-02,411935,0.007928,520225359581,96.513056,Bottom 50%
3710,1365,42727847,139,2014-07,2026-04,307394.58,396780,2022-08,396780,0.007927,520268087428,96.520983,Bottom 50%
3711,5142,42700038,147,2014-01,2026-04,290476.45,508918,2016-05,508918,0.007922,520310787466,96.528905,Bottom 50%
3712,1188,42690550,147,2014-01,2026-04,290411.9,777864,2017-12,777864,0.00792,520353478016,96.536825,Bottom 50%
3713,2754,42684732,147,2014-01,2026-04,290372.33,350490,2023-03,350490,0.007919,520396162748,96.544744,Bottom 50%
3714,6645,42680967,124,2015-12,2026-04,344201.35,499603,2022-06,499603,0.007918,520438843715,96.552662,Bottom 50%
3715,3295,42612545,75,2020-02,2026-04,568167.27,798523,2026-02,798523,0.007906,520481456260,96.560567,Bottom 50%
3716,3287,42603801,95,2018-05,2026-04,448461.06,541040,2025-10,541040,0.007904,520524060061,96.568471,Bottom 50%
3717,985,42602283,147,2014-01,2026-04,289811.45,604488,2018-01,604488,0.007904,520566662344,96.576375,Bottom 50%
3718,6149,42593600,99,2018-01,2026-04,430238.38,497059,2020-12,497059,0.007902,520609255944,96.584277,Bottom 50%
3719,1725,42588249,125,2015-11,2026-04,340705.99,397882,2019-10,397882,0.007901,520651844193,96.592178,Bottom 50%
3720,4887,42556390,147,2014-01,2026-04,289499.25,360349,2017-08,360349,0.007895,520694400583,96.600073,Bottom 50%
3721,988,42534706,147,2014-01,2026-04,289351.74,639750,2021-01,639750,0.007891,520736935289,96.607964,Bottom 50%
3722,5334,42429263,121,2016-03,2026-04,350655.07,535722,2024-02,535722,0.007872,520779364552,96.615836,Bottom 50%
3723,2233,42397836,58,2021-07,2026-04,730997.17,1034893,2022-03,1034893,0.007866,520821762388,96.623702,Bottom 50%
3724,1889,42340859,58,2021-07,2026-04,730014.81,834565,2025-03,834565,0.007855,520864103247,96.631557,Bottom 50%
3725,4898,42338192,119,2016-05,2026-04,355783.13,804889,2020-03,804889,0.007855,520906441439,96.639411,Bottom 50%
3726,6411,42319744,147,2014-01,2026-04,287889.41,1046713,2022-03,1046713,0.007851,520948761183,96.647263,Bottom 50%
3727,2742,42269986,145,2014-01,2026-04,291517.14,385068,2016-01,385068,0.007842,520991031169,96.655105,Bottom 50%
3728,5937,42252567,147,2014-01,2026-04,287432.43,332931,2021-03,332931,0.007839,521033283736,96.662943,Bottom 50%
3729,1097,42200530,35,2023-06,2026-04,1205729.43,1439228,2025-03,1439228,0.007829,521075484266,96.670772,Bottom 50%
3730,5959,42141352,137,2014-01,2026-04,307601.11,531866,2021-12,531866,0.007818,521117625618,96.678591,Bottom 50%
3731,6690,42059953,104,2017-06,2026-04,404422.62,481253,2021-12,481253,0.007803,521159685571,96.686394,Bottom 50%
3732,1836,42040205,55,2021-10,2026-04,764367.36,894684,2026-03,894684,0.007799,521201725776,96.694193,Bottom 50%
3733,2037,41981051,82,2019-07,2026-04,511964.04,743438,2022-08,743438,0.007788,521243706827,96.701981,Bottom 50%
3734,643,41931520,147,2014-01,2026-04,285248.44,403947,2014-10,403947,0.007779,521285638347,96.709761,Bottom 50%
3735,4869,41852108,89,2018-10,2026-04,470248.4,624563,2020-02,624563,0.007764,521327490455,96.717525,Bottom 50%
3736,3446,41830139,135,2014-09,2026-04,309852.88,449089,2016-08,449089,0.00776,521369320594,96.725285,Bottom 50%
3737,3543,41818555,147,2014-01,2026-04,284479.97,397205,2023-03,397205,0.007758,521411139149,96.733044,Bottom 50%
3738,3289,41770951,108,2017-04,2026-04,386768.06,2123115,2023-05,2123115,0.007749,521452910100,96.740793,Bottom 50%
3739,571,41736049,145,2014-01,2026-04,287834.82,683192,2021-03,683192,0.007743,521494646149,96.748536,Bottom 50%
3740,1581,41710180,58,2021-07,2026-04,719141.03,1021860,2022-03,1021860,0.007738,521536356329,96.756274,Bottom 50%
3741,4718,41641748,147,2014-01,2026-04,283277.2,551576,2015-09,551576,0.007725,521577998077,96.764,Bottom 50%
3742,1226,41635939,147,2014-01,2026-04,283237.68,470218,2019-10,470218,0.007724,521619634016,96.771724,Bottom 50%
3743,1986,41596292,61,2021-04,2026-04,681906.43,844758,2025-10,844758,0.007717,521661230308,96.779441,Bottom 50%
3744,5365,41555916,112,2016-12,2026-04,371034.96,697944,2025-01,697944,0.00771,521702786224,96.787151,Bottom 50%
3745,461,41496977,142,2014-04,2026-04,292232.23,411148,2019-08,411148,0.007699,521744283201,96.794849,Bottom 50%
3746,1797,41463543,40,2022-08,2026-04,1036588.58,1772722,2025-10,1772722,0.007692,521785746744,96.802542,Bottom 50%
3747,3768,41424501,147,2014-01,2026-04,281799.33,448592,2021-05,448592,0.007685,521827171245,96.810227,Bottom 50%
3748,2246,41384399,59,2021-06,2026-04,701430.49,1253090,2022-08,1253090,0.007678,521868555644,96.817904,Bottom 50%
3749,3014,41348538,88,2019-01,2026-04,469869.75,594298,2025-10,594298,0.007671,521909904182,96.825575,Bottom 50%
3750,2097,41313776,55,2021-10,2026-04,751159.56,992982,2023-11,992982,0.007665,521951217958,96.83324,Bottom 50%
3751,4589,41214116,147,2014-01,2026-04,280368.14,368560,2014-08,368560,0.007646,521992432074,96.840886,Bottom 50%
3752,2064,41173110,52,2021-10,2026-04,791790.58,1043053,2025-10,1043053,0.007639,522033605184,96.848525,Bottom 50%
3753,1805,41092953,86,2019-03,2026-04,477825.03,761335,2023-06,761335,0.007624,522074698137,96.856148,Bottom 50%
3754,1785,41020887,84,2019-05,2026-04,488343.89,945550,2023-11,945550,0.00761,522115719024,96.863758,Bottom 50%
3755,6810,40960713,131,2014-01,2026-04,312677.2,662197,2020-01,662197,0.007599,522156679737,96.871358,Bottom 50%
3756,5266,40958415,69,2020-08,2026-04,593600.22,760266,2023-05,760266,0.007599,522197638152,96.878956,Bottom 50%
3757,2888,40956399,147,2014-01,2026-04,278614.96,360928,2019-10,360928,0.007598,522238594551,96.886555,Bottom 50%
3758,3241,40948209,144,2014-01,2026-04,284362.56,496953,2019-11,496953,0.007597,522279542760,96.894151,Bottom 50%
3759,6614,40942918,147,2014-01,2026-04,278523.25,383442,2014-05,383442,0.007596,522320485678,96.901747,Bottom 50%
3760,1962,40900261,31,2023-10,2026-04,1319363.26,1646210,2025-10,1646210,0.007588,522361385939,96.909335,Bottom 50%
3761,5330,40864738,144,2014-01,2026-04,283782.9,1211952,2024-11,1211952,0.007581,522402250677,96.916916,Bottom 50%
3762,5322,40858585,102,2017-04,2026-04,400574.36,505480,2019-10,505480,0.00758,522443109262,96.924496,Bottom 50%
3763,4732,40776504,147,2014-01,2026-04,277391.18,389170,2016-12,389170,0.007565,522483885766,96.932061,Bottom 50%
3764,1439,40769724,68,2020-09,2026-04,599554.76,764927,2023-05,764927,0.007564,522524655490,96.939625,Bottom 50%
3765,3665,40767708,147,2014-01,2026-04,277331.35,435299,2022-05,435299,0.007563,522565423198,96.947188,Bottom 50%
3766,1478,40766327,85,2019-04,2026-04,479603.85,589893,2026-03,589893,0.007563,522606189525,96.954751,Bottom 50%
3767,823,40699037,121,2016-02,2026-04,336355.68,388919,2020-12,388919,0.007551,522646888562,96.962302,Bottom 50%
3768,2269,40521556,38,2023-03,2026-04,1066356.74,1274004,2025-10,1274004,0.007518,522687410118,96.96982,Bottom 50%
3769,5168,40471888,129,2014-06,2026-04,313735.57,457991,2025-01,457991,0.007508,522727882006,96.977328,Bottom 50%
3770,3962,40420946,147,2014-01,2026-04,274972.42,385100,2019-08,385100,0.007499,522768302952,96.984827,Bottom 50%
3771,1726,40325321,89,2018-11,2026-04,453093.49,532718,2023-03,532718,0.007481,522808628273,96.992308,Bottom 50%
3772,3164,40259151,72,2020-05,2026-04,559154.88,650608,2021-03,650608,0.007469,522848887424,96.999777,Bottom 50%
3773,1809,40230947,58,2021-07,2026-04,693637.02,907914,2026-03,907914,0.007464,522889118371,97.007241,Bottom 50%
3774,5232,40212733,147,2014-01,2026-04,273556.01,471738,2026-01,471738,0.00746,522929331104,97.014701,Bottom 50%
3775,1722,40196855,108,2016-09,2026-04,372193.1,611574,2026-03,611574,0.007457,522969527959,97.022159,Bottom 50%
3776,1745,40140300,108,2017-04,2026-04,371669.44,749369,2025-10,749369,0.007447,523009668259,97.029605,Bottom 50%
3777,4429,40130926,147,2014-01,2026-04,272999.5,350050,2017-05,350050,0.007445,523049799185,97.037051,Bottom 50%
