month_label,month_start,next_month_start,iso_dow,day_name,day_total_volume,days_loaded,avg_daily_volume,month_elapsed_seconds,completed_at_epoch,row_type
2016-08,2016-08-01,2016-09-01,3,Wednesday,624258192,5,124851638.4,727.783,1778325590.197,day_of_week_month_day_total
2016-08,2016-08-01,2016-09-01,4,Thursday,509478331,4,127369582.75,727.783,1778325590.197,day_of_week_month_day_total
2016-08,2016-08-01,2016-09-01,5,Friday,522063981,4,130515995.25,727.783,1778325590.197,day_of_week_month_day_total
2016-08,2016-08-01,2016-09-01,6,Saturday,446723963,4,111680990.75,727.783,1778325590.197,day_of_week_month_day_total
2016-08,2016-08-01,2016-09-01,7,Sunday,380491804,4,95122951.0,727.783,1778325590.197,day_of_week_month_day_total
2016-09,2016-09-01,2016-10-01,1,Monday,466962394,4,116740598.5,638.994,1778326301.38,day_of_week_month_day_total
2016-09,2016-09-01,2016-10-01,2,Tuesday,481732671,4,120433167.75,638.994,1778326301.38,day_of_week_month_day_total
2016-09,2016-09-01,2016-10-01,3,Wednesday,496332973,4,124083243.25,638.994,1778326301.38,day_of_week_month_day_total
2016-09,2016-09-01,2016-10-01,4,Thursday,635182943,5,127036588.6,638.994,1778326301.38,day_of_week_month_day_total
2016-09,2016-09-01,2016-10-01,5,Friday,616796294,5,123359258.8,638.994,1778326301.38,day_of_week_month_day_total
2016-09,2016-09-01,2016-10-01,6,Saturday,442297219,4,110574304.75,638.994,1778326301.38,day_of_week_month_day_total
2016-09,2016-09-01,2016-10-01,7,Sunday,374832214,4,93708053.5,638.994,1778326301.38,day_of_week_month_day_total
2016-10,2016-10-01,2016-11-01,1,Monday,597429396,5,119485879.2,713.455,1778327087.164,day_of_week_month_day_total
2016-10,2016-10-01,2016-11-01,2,Tuesday,501619788,4,125404947.0,713.455,1778327087.164,day_of_week_month_day_total
2016-10,2016-10-01,2016-11-01,3,Wednesday,510876080,4,127719020.0,713.455,1778327087.164,day_of_week_month_day_total
2016-10,2016-10-01,2016-11-01,4,Thursday,527914699,4,131978674.75,713.455,1778327087.164,day_of_week_month_day_total
2016-10,2016-10-01,2016-11-01,5,Friday,536306945,4,134076736.25,713.455,1778327087.164,day_of_week_month_day_total
2016-10,2016-10-01,2016-11-01,6,Saturday,544463426,5,108892685.2,713.455,1778327087.164,day_of_week_month_day_total
2016-10,2016-10-01,2016-11-01,7,Sunday,463109777,5,92621955.4,713.455,1778327087.164,day_of_week_month_day_total
2016-11,2016-11-01,2016-12-01,1,Monday,493538117,4,123384529.25,737.141,1778327905.601,day_of_week_month_day_total
2016-11,2016-11-01,2016-12-01,2,Tuesday,597862246,5,119572449.2,737.141,1778327905.601,day_of_week_month_day_total
2016-11,2016-11-01,2016-12-01,3,Wednesday,649711930,5,129942386.0,737.141,1778327905.601,day_of_week_month_day_total
2016-11,2016-11-01,2016-12-01,4,Thursday,532556980,4,133139245.0,737.141,1778327905.601,day_of_week_month_day_total
2016-11,2016-11-01,2016-12-01,5,Friday,547205227,4,136801306.75,737.141,1778327905.601,day_of_week_month_day_total
2016-11,2016-11-01,2016-12-01,6,Saturday,465933989,4,116483497.25,737.141,1778327905.601,day_of_week_month_day_total
2016-11,2016-11-01,2016-12-01,7,Sunday,396162727,4,99040681.75,737.141,1778327905.601,day_of_week_month_day_total
2016-12,2016-12-01,2017-01-01,1,Monday,464443011,4,116110752.75,683.904,1778328662.958,day_of_week_month_day_total
2016-12,2016-12-01,2017-01-01,2,Tuesday,477554895,4,119388723.75,683.904,1778328662.958,day_of_week_month_day_total
2016-12,2016-12-01,2017-01-01,3,Wednesday,493909020,4,123477255.0,683.904,1778328662.958,day_of_week_month_day_total
2016-12,2016-12-01,2017-01-01,4,Thursday,633654084,5,126730816.8,683.904,1778328662.958,day_of_week_month_day_total
2016-12,2016-12-01,2017-01-01,5,Friday,646988804,5,129397760.8,683.904,1778328662.958,day_of_week_month_day_total
2016-12,2016-12-01,2017-01-01,6,Saturday,548087901,5,109617580.2,683.904,1778328662.958,day_of_week_month_day_total
2016-12,2016-12-01,2017-01-01,7,Sunday,383646109,4,95911527.25,683.904,1778328662.958,day_of_week_month_day_total
2017-01,2017-01-01,2017-02-01,1,Monday,542538729,5,108507745.8,682.624,1778329417.528,day_of_week_month_day_total
2017-01,2017-01-01,2017-02-01,2,Tuesday,582549423,5,116509884.6,682.624,1778329417.528,day_of_week_month_day_total
2017-01,2017-01-01,2017-02-01,3,Wednesday,477885588,4,119471397.0,682.624,1778329417.528,day_of_week_month_day_total
2017-01,2017-01-01,2017-02-01,4,Thursday,442286296,4,110571574.0,682.624,1778329417.528,day_of_week_month_day_total
2017-01,2017-01-01,2017-02-01,5,Friday,478908754,4,119727188.5,682.624,1778329417.528,day_of_week_month_day_total
2017-01,2017-01-01,2017-02-01,6,Saturday,410458735,4,102614683.75,682.624,1778329417.528,day_of_week_month_day_total
2017-01,2017-01-01,2017-02-01,7,Sunday,442208776,5,88441755.2,682.624,1778329417.528,day_of_week_month_day_total
2017-02,2017-02-01,2017-03-01,1,Monday,486294767,4,121573691.75,677.7,1778330169.474,day_of_week_month_day_total
2017-02,2017-02-01,2017-03-01,2,Tuesday,514064772,4,128516193.0,677.7,1778330169.474,day_of_week_month_day_total
2017-02,2017-02-01,2017-03-01,3,Wednesday,517878244,4,129469561.0,677.7,1778330169.474,day_of_week_month_day_total
2017-02,2017-02-01,2017-03-01,4,Thursday,524108103,4,131027025.75,677.7,1778330169.474,day_of_week_month_day_total
2017-02,2017-02-01,2017-03-01,5,Friday,541174854,4,135293713.5,677.7,1778330169.474,day_of_week_month_day_total
2017-02,2017-02-01,2017-03-01,6,Saturday,462239052,4,115559763.0,677.7,1778330169.474,day_of_week_month_day_total
2017-02,2017-02-01,2017-03-01,7,Sunday,385543019,4,96385754.75,677.7,1778330169.474,day_of_week_month_day_total
2017-03,2017-03-01,2017-04-01,1,Monday,460754271,4,115188567.75,646.599,1778330886.6,day_of_week_month_day_total
2017-03,2017-03-01,2017-04-01,2,Tuesday,510501229,4,127625307.25,646.599,1778330886.6,day_of_week_month_day_total
2017-03,2017-03-01,2017-04-01,3,Wednesday,651663844,5,130332768.8,646.599,1778330886.6,day_of_week_month_day_total
2017-03,2017-03-01,2017-04-01,4,Thursday,664953602,5,132990720.4,646.599,1778330886.6,day_of_week_month_day_total
2017-03,2017-03-01,2017-04-01,5,Friday,682045810,5,136409162.0,646.599,1778330886.6,day_of_week_month_day_total
2017-03,2017-03-01,2017-04-01,6,Saturday,460360114,4,115090028.5,646.599,1778330886.6,day_of_week_month_day_total
2017-03,2017-03-01,2017-04-01,7,Sunday,391677076,4,97919269.0,646.599,1778330886.6,day_of_week_month_day_total
2017-04,2017-04-01,2017-05-01,1,Monday,443205725,4,110801431.25,635.608,1778331594.665,day_of_week_month_day_total
2017-04,2017-04-01,2017-05-01,2,Tuesday,450560630,4,112640157.5,635.608,1778331594.665,day_of_week_month_day_total
2017-04,2017-04-01,2017-05-01,3,Wednesday,507251781,4,126812945.25,635.608,1778331594.665,day_of_week_month_day_total
2017-04,2017-04-01,2017-05-01,4,Thursday,522571746,4,130642936.5,635.608,1778331594.665,day_of_week_month_day_total
2017-04,2017-04-01,2017-05-01,5,Friday,474583870,4,118645967.5,635.608,1778331594.665,day_of_week_month_day_total
2017-04,2017-04-01,2017-05-01,6,Saturday,545252982,5,109050596.4,635.608,1778331594.665,day_of_week_month_day_total
2017-04,2017-04-01,2017-05-01,7,Sunday,464783993,5,92956798.6,635.608,1778331594.665,day_of_week_month_day_total
2017-05,2017-05-01,2017-06-01,1,Monday,601456201,5,120291240.2,768.496,1778332435.619,day_of_week_month_day_total
2017-05,2017-05-01,2017-06-01,2,Tuesday,623010554,5,124602110.8,768.496,1778332435.619,day_of_week_month_day_total
2017-05,2017-05-01,2017-06-01,3,Wednesday,633579199,5,126715839.8,768.496,1778332435.619,day_of_week_month_day_total
2017-05,2017-05-01,2017-06-01,4,Thursday,518698928,4,129674732.0,768.496,1778332435.619,day_of_week_month_day_total
2017-05,2017-05-01,2017-06-01,5,Friday,533318458,4,133329614.5,768.496,1778332435.619,day_of_week_month_day_total
2017-05,2017-05-01,2017-06-01,6,Saturday,460218289,4,115054572.25,768.496,1778332435.619,day_of_week_month_day_total
2017-05,2017-05-01,2017-06-01,7,Sunday,385960483,4,96490120.75,768.496,1778332435.619,day_of_week_month_day_total
2017-06,2017-06-01,2017-07-01,1,Monday,439325904,4,109831476.0,744.504,1778333257.222,day_of_week_month_day_total
2017-06,2017-06-01,2017-07-01,2,Tuesday,491686680,4,122921670.0,744.504,1778333257.222,day_of_week_month_day_total
2017-06,2017-06-01,2017-07-01,3,Wednesday,494303719,4,123575929.75,744.504,1778333257.222,day_of_week_month_day_total
2017-06,2017-06-01,2017-07-01,4,Thursday,635065526,5,127013105.2,744.504,1778333257.222,day_of_week_month_day_total
2017-06,2017-06-01,2017-07-01,5,Friday,657173196,5,131434639.2,744.504,1778333257.222,day_of_week_month_day_total
2017-06,2017-06-01,2017-07-01,6,Saturday,445842058,4,111460514.5,744.504,1778333257.222,day_of_week_month_day_total
2017-06,2017-06-01,2017-07-01,7,Sunday,376643644,4,94160911.0,744.504,1778333257.222,day_of_week_month_day_total
2017-07,2017-07-01,2017-08-01,1,Monday,584267691,5,116853538.2,652.562,1778333982.968,day_of_week_month_day_total
2017-07,2017-07-01,2017-08-01,2,Tuesday,361139734,3,120379911.33333333,652.562,1778333982.968,day_of_week_month_day_total
2017-07,2017-07-01,2017-08-01,3,Wednesday,493349969,4,123337492.25,652.562,1778333982.968,day_of_week_month_day_total
2017-07,2017-07-01,2017-08-01,4,Thursday,503705782,4,125926445.5,652.562,1778333982.968,day_of_week_month_day_total
2017-07,2017-07-01,2017-08-01,5,Friday,516873888,4,129218472.0,652.562,1778333982.968,day_of_week_month_day_total
2017-07,2017-07-01,2017-08-01,6,Saturday,547824698,5,109564939.6,652.562,1778333982.968,day_of_week_month_day_total
2017-07,2017-07-01,2017-08-01,7,Sunday,466694770,5,93338954.0,652.562,1778333982.968,day_of_week_month_day_total
2017-08,2017-08-01,2017-09-01,1,Monday,477453008,4,119363252.0,738.888,1778334793.994,day_of_week_month_day_total
2017-08,2017-08-01,2017-09-01,2,Tuesday,619992551,5,123998510.2,738.888,1778334793.994,day_of_week_month_day_total
2017-08,2017-08-01,2017-09-01,3,Wednesday,632038142,5,126407628.4,738.888,1778334793.994,day_of_week_month_day_total
2017-08,2017-08-01,2017-09-01,4,Thursday,642621526,5,128524305.2,738.888,1778334793.994,day_of_week_month_day_total
2017-08,2017-08-01,2017-09-01,5,Friday,527361984,4,131840496.0,738.888,1778334793.994,day_of_week_month_day_total
2017-08,2017-08-01,2017-09-01,6,Saturday,450802361,4,112700590.25,738.888,1778334793.994,day_of_week_month_day_total
2017-08,2017-08-01,2017-09-01,7,Sunday,381540766,4,95385191.5,738.888,1778334793.994,day_of_week_month_day_total
2017-09,2017-09-01,2017-10-01,1,Monday,476249994,4,119062498.5,659.373,1778335525.978,day_of_week_month_day_total
2017-09,2017-09-01,2017-10-01,2,Tuesday,493918118,4,123479529.5,659.373,1778335525.978,day_of_week_month_day_total
2017-09,2017-09-01,2017-10-01,3,Wednesday,505018491,4,126254622.75,659.373,1778335525.978,day_of_week_month_day_total
2017-09,2017-09-01,2017-10-01,4,Thursday,517575351,4,129393837.75,659.373,1778335525.978,day_of_week_month_day_total
2017-09,2017-09-01,2017-10-01,5,Friday,626660046,5,125332009.2,659.373,1778335525.978,day_of_week_month_day_total
2017-09,2017-09-01,2017-10-01,6,Saturday,540945415,5,108189083.0,659.373,1778335525.978,day_of_week_month_day_total
2017-09,2017-09-01,2017-10-01,7,Sunday,382741914,4,95685478.5,659.373,1778335525.978,day_of_week_month_day_total
2017-10,2017-10-01,2017-11-01,1,Monday,612198775,5,122439755.0,677.005,1778336275.105,day_of_week_month_day_total
2017-10,2017-10-01,2017-11-01,2,Tuesday,636433848,5,127286769.6,677.005,1778336275.105,day_of_week_month_day_total
2017-10,2017-10-01,2017-11-01,3,Wednesday,515498101,4,128874525.25,677.005,1778336275.105,day_of_week_month_day_total
2017-10,2017-10-01,2017-11-01,4,Thursday,523325661,4,130831415.25,677.005,1778336275.105,day_of_week_month_day_total
2017-10,2017-10-01,2017-11-01,5,Friday,540346813,4,135086703.25,677.005,1778336275.105,day_of_week_month_day_total
2017-10,2017-10-01,2017-11-01,6,Saturday,463476636,4,115869159.0,677.005,1778336275.105,day_of_week_month_day_total
2017-10,2017-10-01,2017-11-01,7,Sunday,481393346,5,96278669.2,677.005,1778336275.105,day_of_week_month_day_total
2017-11,2017-11-01,2017-12-01,1,Monday,496756224,4,124189056.0,759.903,1778337107.025,day_of_week_month_day_total
2017-11,2017-11-01,2017-12-01,2,Tuesday,482368334,4,120592083.5,759.903,1778337107.025,day_of_week_month_day_total
2017-11,2017-11-01,2017-12-01,3,Wednesday,662208524,5,132441704.8,759.903,1778337107.025,day_of_week_month_day_total
2017-11,2017-11-01,2017-12-01,4,Thursday,669674477,5,133934895.4,759.903,1778337107.025,day_of_week_month_day_total
2017-11,2017-11-01,2017-12-01,5,Friday,548530263,4,137132565.75,759.903,1778337107.025,day_of_week_month_day_total
2017-11,2017-11-01,2017-12-01,6,Saturday,467019368,4,116754842.0,759.903,1778337107.025,day_of_week_month_day_total
2017-11,2017-11-01,2017-12-01,7,Sunday,399307974,4,99826993.5,759.903,1778337107.025,day_of_week_month_day_total
2017-12,2017-12-01,2018-01-01,1,Monday,465121220,4,116280305.0,655.813,1778337834.481,day_of_week_month_day_total
2017-12,2017-12-01,2018-01-01,2,Tuesday,487498223,4,121874555.75,655.813,1778337834.481,day_of_week_month_day_total
2017-12,2017-12-01,2018-01-01,3,Wednesday,509139050,4,127284762.5,655.813,1778337834.481,day_of_week_month_day_total
2017-12,2017-12-01,2018-01-01,4,Thursday,517994557,4,129498639.25,655.813,1778337834.481,day_of_week_month_day_total
2017-12,2017-12-01,2018-01-01,5,Friday,655479850,5,131095970.0,655.813,1778337834.481,day_of_week_month_day_total
2017-12,2017-12-01,2018-01-01,6,Saturday,555711417,5,111142283.4,655.813,1778337834.481,day_of_week_month_day_total
2017-12,2017-12-01,2018-01-01,7,Sunday,488204943,5,97640988.6,655.813,1778337834.481,day_of_week_month_day_total
2018-01,2018-01-01,2018-02-01,1,Monday,546349158,5,109269831.6,658.343,1778338567.542,day_of_week_month_day_total
2018-01,2018-01-01,2018-02-01,2,Tuesday,590387115,5,118077423.0,658.343,1778338567.542,day_of_week_month_day_total
2018-01,2018-01-01,2018-02-01,3,Wednesday,608464621,5,121692924.2,658.343,1778338567.542,day_of_week_month_day_total
2018-01,2018-01-01,2018-02-01,4,Thursday,487429972,4,121857493.0,658.343,1778338567.542,day_of_week_month_day_total
2018-01,2018-01-01,2018-02-01,5,Friday,449213645,4,112303411.25,658.343,1778338567.542,day_of_week_month_day_total
2018-01,2018-01-01,2018-02-01,6,Saturday,399457652,4,99864413.0,658.343,1778338567.542,day_of_week_month_day_total
2018-01,2018-01-01,2018-02-01,7,Sunday,366074587,4,91518646.75,658.343,1778338567.542,day_of_week_month_day_total
2018-02,2018-02-01,2018-03-01,1,Monday,505584805,4,126396201.25,715.692,1778339354.991,day_of_week_month_day_total
2018-02,2018-02-01,2018-03-01,2,Tuesday,524336951,4,131084237.75,715.692,1778339354.991,day_of_week_month_day_total
2018-02,2018-02-01,2018-03-01,3,Wednesday,531826894,4,132956723.5,715.692,1778339354.991,day_of_week_month_day_total
2018-02,2018-02-01,2018-03-01,4,Thursday,537781715,4,134445428.75,715.692,1778339354.991,day_of_week_month_day_total
2018-02,2018-02-01,2018-03-01,5,Friday,552103758,4,138025939.5,715.692,1778339354.991,day_of_week_month_day_total
2018-02,2018-02-01,2018-03-01,6,Saturday,467793131,4,116948282.75,715.692,1778339354.991,day_of_week_month_day_total
2018-02,2018-02-01,2018-03-01,7,Sunday,399968330,4,99992082.5,715.692,1778339354.991,day_of_week_month_day_total
2018-03,2018-03-01,2018-04-01,1,Monday,470482954,4,117620738.5,673.516,1778340102.037,day_of_week_month_day_total
2018-03,2018-03-01,2018-04-01,2,Tuesday,521434918,4,130358729.5,673.516,1778340102.037,day_of_week_month_day_total
2018-03,2018-03-01,2018-04-01,3,Wednesday,533556835,4,133389208.75,673.516,1778340102.037,day_of_week_month_day_total
2018-03,2018-03-01,2018-04-01,4,Thursday,680978974,5,136195794.8,673.516,1778340102.037,day_of_week_month_day_total
2018-03,2018-03-01,2018-04-01,5,Friday,635341731,5,127068346.2,673.516,1778340102.037,day_of_week_month_day_total
2018-03,2018-03-01,2018-04-01,6,Saturday,560214554,5,112042910.8,673.516,1778340102.037,day_of_week_month_day_total
2018-03,2018-03-01,2018-04-01,7,Sunday,394159460,4,98539865.0,673.516,1778340102.037,day_of_week_month_day_total
2018-04,2018-04-01,2018-05-01,1,Monday,577418551,5,115483710.2,654.504,1778340828.851,day_of_week_month_day_total
2018-04,2018-04-01,2018-05-01,2,Tuesday,506621708,4,126655427.0,654.504,1778340828.851,day_of_week_month_day_total
2018-04,2018-04-01,2018-05-01,3,Wednesday,471428470,4,117857117.5,654.504,1778340828.851,day_of_week_month_day_total
2018-04,2018-04-01,2018-05-01,4,Thursday,523786401,4,130946600.25,654.504,1778340828.851,day_of_week_month_day_total
2018-04,2018-04-01,2018-05-01,5,Friday,536217513,4,134054378.25,654.504,1778340828.851,day_of_week_month_day_total
2018-04,2018-04-01,2018-05-01,6,Saturday,455094964,4,113773741.0,654.504,1778340828.851,day_of_week_month_day_total
2018-04,2018-04-01,2018-05-01,7,Sunday,472740465,5,94548093.0,654.504,1778340828.851,day_of_week_month_day_total
2018-05,2018-05-01,2018-06-01,1,Monday,479424912,4,119856228.0,644.277,1778341545.57,day_of_week_month_day_total
2018-05,2018-05-01,2018-06-01,2,Tuesday,631824344,5,126364868.8,644.277,1778341545.57,day_of_week_month_day_total
2018-05,2018-05-01,2018-06-01,3,Wednesday,642399728,5,128479945.6,644.277,1778341545.57,day_of_week_month_day_total
2018-05,2018-05-01,2018-06-01,4,Thursday,651452521,5,130290504.2,644.277,1778341545.57,day_of_week_month_day_total
2018-05,2018-05-01,2018-06-01,5,Friday,528989798,4,132247449.5,644.277,1778341545.57,day_of_week_month_day_total
2018-05,2018-05-01,2018-06-01,6,Saturday,462345056,4,115586264.0,644.277,1778341545.57,day_of_week_month_day_total
2018-05,2018-05-01,2018-06-01,7,Sunday,390544399,4,97636099.75,644.277,1778341545.57,day_of_week_month_day_total
2018-06,2018-06-01,2018-07-01,1,Monday,445091323,4,111272830.75,653.316,1778342270.879,day_of_week_month_day_total
2018-06,2018-06-01,2018-07-01,2,Tuesday,495751699,4,123937924.75,653.316,1778342270.879,day_of_week_month_day_total
2018-06,2018-06-01,2018-07-01,3,Wednesday,501744047,4,125436011.75,653.316,1778342270.879,day_of_week_month_day_total
2018-06,2018-06-01,2018-07-01,4,Thursday,517348086,4,129337021.5,653.316,1778342270.879,day_of_week_month_day_total
2018-06,2018-06-01,2018-07-01,5,Friday,660138187,5,132027637.4,653.316,1778342270.879,day_of_week_month_day_total
2018-06,2018-06-01,2018-07-01,6,Saturday,553487371,5,110697474.2,653.316,1778342270.879,day_of_week_month_day_total
2018-06,2018-06-01,2018-07-01,7,Sunday,371186855,4,92796713.75,653.316,1778342270.879,day_of_week_month_day_total
2018-07,2018-07-01,2018-08-01,1,Monday,590505244,5,118101048.8,909.408,1778343253.008,day_of_week_month_day_total
2018-07,2018-07-01,2018-08-01,2,Tuesday,612817904,5,122563580.8,909.408,1778343253.008,day_of_week_month_day_total
2018-07,2018-07-01,2018-08-01,3,Wednesday,499821500,4,124955375.0,909.408,1778343253.008,day_of_week_month_day_total
2018-07,2018-07-01,2018-08-01,4,Thursday,507849002,4,126962250.5,909.408,1778343253.008,day_of_week_month_day_total
2018-07,2018-07-01,2018-08-01,5,Friday,522353358,4,130588339.5,909.408,1778343253.008,day_of_week_month_day_total
2018-07,2018-07-01,2018-08-01,6,Saturday,444467270,4,111116817.5,909.408,1778343253.008,day_of_week_month_day_total
2018-07,2018-07-01,2018-08-01,7,Sunday,469818449,5,93963689.8,909.408,1778343253.008,day_of_week_month_day_total
2018-08,2018-08-01,2018-09-01,1,Monday,485895680,4,121473920.0,671.072,1778344000.992,day_of_week_month_day_total
2018-08,2018-08-01,2018-09-01,2,Tuesday,504987148,4,126246787.0,671.072,1778344000.992,day_of_week_month_day_total
2018-08,2018-08-01,2018-09-01,3,Wednesday,641628314,5,128325662.8,671.072,1778344000.992,day_of_week_month_day_total
2018-08,2018-08-01,2018-09-01,4,Thursday,653439009,5,130687801.8,671.072,1778344000.992,day_of_week_month_day_total
2018-08,2018-08-01,2018-09-01,5,Friday,669474424,5,133894884.8,671.072,1778344000.992,day_of_week_month_day_total
2018-08,2018-08-01,2018-09-01,6,Saturday,455134131,4,113783532.75,671.072,1778344000.992,day_of_week_month_day_total
2018-08,2018-08-01,2018-09-01,7,Sunday,385601379,4,96400344.75,671.072,1778344000.992,day_of_week_month_day_total
2018-09,2018-09-01,2018-10-01,1,Monday,484361485,4,121090371.25,670.197,1778344743.999,day_of_week_month_day_total
2018-09,2018-09-01,2018-10-01,2,Tuesday,501486284,4,125371571.0,670.197,1778344743.999,day_of_week_month_day_total
2018-09,2018-09-01,2018-10-01,3,Wednesday,512250633,4,128062658.25,670.197,1778344743.999,day_of_week_month_day_total
2018-09,2018-09-01,2018-10-01,4,Thursday,524742984,4,131185746.0,670.197,1778344743.999,day_of_week_month_day_total
2018-09,2018-09-01,2018-10-01,5,Friday,498716260,4,124679065.0,670.197,1778344743.999,day_of_week_month_day_total
2018-09,2018-09-01,2018-10-01,6,Saturday,545862601,5,109172520.2,670.197,1778344743.999,day_of_week_month_day_total
2018-09,2018-09-01,2018-10-01,7,Sunday,475119036,5,95023807.2,670.197,1778344743.999,day_of_week_month_day_total
2018-10,2018-10-01,2018-11-01,1,Monday,617723604,5,123544720.8,721.672,1778345538.527,day_of_week_month_day_total
2018-10,2018-10-01,2018-11-01,2,Tuesday,636467790,5,127293558.0,721.672,1778345538.527,day_of_week_month_day_total
2018-10,2018-10-01,2018-11-01,3,Wednesday,651033433,5,130206686.6,721.672,1778345538.527,day_of_week_month_day_total
2018-10,2018-10-01,2018-11-01,4,Thursday,530193094,4,132548273.5,721.672,1778345538.527,day_of_week_month_day_total
2018-10,2018-10-01,2018-11-01,5,Friday,546499134,4,136624783.5,721.672,1778345538.527,day_of_week_month_day_total
2018-10,2018-10-01,2018-11-01,6,Saturday,465950319,4,116487579.75,721.672,1778345538.527,day_of_week_month_day_total
2018-10,2018-10-01,2018-11-01,7,Sunday,395983457,4,98995864.25,721.672,1778345538.527,day_of_week_month_day_total
2018-11,2018-11-01,2018-12-01,1,Monday,497581521,4,124395380.25,671.394,1778346283.111,day_of_week_month_day_total
2018-11,2018-11-01,2018-12-01,2,Tuesday,475689281,4,118922320.25,671.394,1778346283.111,day_of_week_month_day_total
2018-11,2018-11-01,2018-12-01,3,Wednesday,532168958,4,133042239.5,671.394,1778346283.111,day_of_week_month_day_total
2018-11,2018-11-01,2018-12-01,4,Thursday,678594472,5,135718894.4,671.394,1778346283.111,day_of_week_month_day_total
2018-11,2018-11-01,2018-12-01,5,Friday,694762789,5,138952557.8,671.394,1778346283.111,day_of_week_month_day_total
2018-11,2018-11-01,2018-12-01,6,Saturday,466277059,4,116569264.75,671.394,1778346283.111,day_of_week_month_day_total
2018-11,2018-11-01,2018-12-01,7,Sunday,400143467,4,100035866.75,671.394,1778346283.111,day_of_week_month_day_total
2018-12,2018-12-01,2019-01-01,,,,,,0.324,1778346356.177,zero_row_month
2019-01,2019-01-01,2019-02-01,1,Monday,439812366,4,109953091.5,659.874,1778347099.88,day_of_week_month_day_total
2019-01,2019-01-01,2019-02-01,2,Tuesday,563399887,5,112679977.4,659.874,1778347099.88,day_of_week_month_day_total
2019-01,2019-01-01,2019-02-01,3,Wednesday,598971120,5,119794224.0,659.874,1778347099.88,day_of_week_month_day_total
2019-01,2019-01-01,2019-02-01,4,Thursday,615293155,5,123058631.0,659.874,1778347099.88,day_of_week_month_day_total
2019-01,2019-01-01,2019-02-01,5,Friday,473625495,4,118406373.75,659.874,1778347099.88,day_of_week_month_day_total
2019-01,2019-01-01,2019-02-01,6,Saturday,416620343,4,104155085.75,659.874,1778347099.88,day_of_week_month_day_total
2019-01,2019-01-01,2019-02-01,7,Sunday,374212556,4,93553139.0,659.874,1778347099.88,day_of_week_month_day_total
2019-02,2019-02-01,2019-03-01,1,Monday,508055162,4,127013790.5,748.685,1778347920.115,day_of_week_month_day_total
2019-02,2019-02-01,2019-03-01,2,Tuesday,523660995,4,130915248.75,748.685,1778347920.115,day_of_week_month_day_total
2019-02,2019-02-01,2019-03-01,3,Wednesday,532841589,4,133210397.25,748.685,1778347920.115,day_of_week_month_day_total
2019-02,2019-02-01,2019-03-01,4,Thursday,544415606,4,136103901.5,748.685,1778347920.115,day_of_week_month_day_total
2019-02,2019-02-01,2019-03-01,5,Friday,555293618,4,138823404.5,748.685,1778347920.115,day_of_week_month_day_total
2019-02,2019-02-01,2019-03-01,6,Saturday,472654165,4,118163541.25,748.685,1778347920.115,day_of_week_month_day_total
2019-02,2019-02-01,2019-03-01,7,Sunday,400646665,4,100161666.25,748.685,1778347920.115,day_of_week_month_day_total
2019-03,2019-03-01,2019-04-01,1,Monday,475207523,4,118801880.75,680.926,1778348674.454,day_of_week_month_day_total
2019-03,2019-03-01,2019-04-01,2,Tuesday,525390618,4,131347654.5,680.926,1778348674.454,day_of_week_month_day_total
2019-03,2019-03-01,2019-04-01,3,Wednesday,538124724,4,134531181.0,680.926,1778348674.454,day_of_week_month_day_total
2019-03,2019-03-01,2019-04-01,4,Thursday,547409631,4,136852407.75,680.926,1778348674.454,day_of_week_month_day_total
2019-03,2019-03-01,2019-04-01,5,Friday,697266349,5,139453269.8,680.926,1778348674.454,day_of_week_month_day_total
2019-03,2019-03-01,2019-04-01,6,Saturday,585471150,5,117094230.0,680.926,1778348674.454,day_of_week_month_day_total
2019-03,2019-03-01,2019-04-01,7,Sunday,498439549,5,99687909.8,680.926,1778348674.454,day_of_week_month_day_total
2019-04,2019-04-01,2019-05-01,1,Monday,583536677,5,116707335.4,761.783,1778349513.186,day_of_week_month_day_total
2019-04,2019-04-01,2019-05-01,2,Tuesday,641215825,5,128243165.0,761.783,1778349513.186,day_of_week_month_day_total
2019-04,2019-04-01,2019-05-01,3,Wednesday,525284661,4,131321165.25,761.783,1778349513.186,day_of_week_month_day_total
2019-04,2019-04-01,2019-05-01,4,Thursday,496302951,4,124075737.75,761.783,1778349513.186,day_of_week_month_day_total
2019-04,2019-04-01,2019-05-01,5,Friday,485852582,4,121463145.5,761.783,1778349513.186,day_of_week_month_day_total
2019-04,2019-04-01,2019-05-01,6,Saturday,445016139,4,111254034.75,761.783,1778349513.186,day_of_week_month_day_total
2019-04,2019-04-01,2019-05-01,7,Sunday,385330215,4,96332553.75,761.783,1778349513.186,day_of_week_month_day_total
2019-05,2019-05-01,2019-06-01,1,Monday,498742205,4,124685551.25,734.23,1778350321.453,day_of_week_month_day_total
2019-05,2019-05-01,2019-06-01,2,Tuesday,508767250,4,127191812.5,734.23,1778350321.453,day_of_week_month_day_total
2019-05,2019-05-01,2019-06-01,3,Wednesday,657165403,5,131433080.6,734.23,1778350321.453,day_of_week_month_day_total
2019-05,2019-05-01,2019-06-01,4,Thursday,670054186,5,134010837.2,734.23,1778350321.453,day_of_week_month_day_total
2019-05,2019-05-01,2019-06-01,5,Friday,685771664,5,137154332.8,734.23,1778350321.453,day_of_week_month_day_total
