rank,site_id,total_volume,months_present_x,first_month,last_month,avg_monthly_volume,max_monthly_volume,best_month,best_month_volume,percent_of_network,cumulative_volume,cumulative_percent,percentile_band,months_present_y,monthly_total,monthly_mean,monthly_median,monthly_std,monthly_max,monthly_min,monthly_cv,max_to_mean_ratio,first12_avg,last12_avg,growth_abs,growth_pct,friendly_name,site_name,latitude,longitude,traffic_band,percentile_rank,volume_ratio,google_maps_url,scale_score,stability_score,volatility_score,growth_score,spike_score,traffic_archetype,archetype_colour,ooh_exposure_score,traffic_transformation_index,strategic_importance_score
1271,4522,151337181,147,2014-01,2026-04,1029504.63,1244204,2018-08,1244204,0.028076,293196186280,54.394234,Top 50%,147,151337181.0,1029504.6326530612,1081824.0,182989.52503780858,1244204.0,164617.0,0.17774521768419793,1.208546285793443,1063315.1666666667,1015051.5833333334,-48263.58333333337,-4.538972531035408,Dudley / Adderley,DUDLEY/ADDERLEY,-37.810956,144.947823,yellow,72.70578121641952,0.22437,"https://www.google.com/maps/search/?api=1&query=-37.810956,144.947823",73.30811265237494,47.0335339638865,52.9664660361135,40.08210890233362,30.281538792177088,Mature Urban Arterial,#795548,60.09426723024457,49.76674913264136,58.35674917222978
1272,445,151284101,147,2014-01,2026-04,1029143.54,1395157,2017-10,1395157,0.028066,293347470381,54.4223,Top 50%,147,151284101.0,1029143.5442176871,1133589.0,272676.5886988746,1395157.0,70049.0,0.264954864878594,1.3556485952215163,1156038.5833333333,525776.75,-630261.8333333333,-54.519100177091836,Princes Highway East / OVERLAND,PHE/OVERLAND,-38.02228,145.30111,yellow,72.6842897055663,0.224291,"https://www.google.com/maps/search/?api=1&query=-38.02228,145.30111",73.28709541824297,23.753224419604468,76.24677558039554,2.1175453759723424,65.18375241779498,Unstable / Variable Site,#c2185b,46.66971766012922,51.75661701224797,49.59036323438403
1273,5240,151267648,147,2014-01,2026-04,1029031.62,1217757,2017-10,1217757,0.028063,293498738029,54.450364,Top 50%,147,151267648.0,1029031.619047619,1051473.0,141533.94794411838,1217757.0,191709.0,0.13754091256701104,1.1834009543137738,1103978.0833333333,917297.4166666666,-186680.66666666663,-16.909816370901684,Old Geelong / Dunlop,OLD GEELONG/DUNLOP,-37.871908,144.725305,yellow,72.66279819471309,0.224267,"https://www.google.com/maps/search/?api=1&query=-37.871908,144.725305",73.26607818411097,75.49441100601891,24.505588993981085,17.8694900605013,19.793681495809157,Mature Urban Arterial,#795548,62.74384376486602,31.560071027237335,55.318353745251144
1274,743,150787340,147,2014-01,2026-04,1025764.22,1333754,2025-10,1333754,0.027974,293649525369,54.478338,Top 50%,147,150787340.0,1025764.2176870748,1056755.0,155523.7727107504,1333754.0,219609.0,0.15161746727862108,1.3002539735762964,1003937.5833333334,1078629.0,74691.41666666663,7.439846650493124,MOOROODUC Highway / HEATHERHILL,MOOROODUC HWY/HEATHERHILL,-38.15754,145.134655,yellow,72.64130668385988,0.223555,"https://www.google.com/maps/search/?api=1&query=-38.15754,145.134655",73.24506094997898,63.56405846947549,36.43594153052451,64.1961970613656,56.58714807650978,Mature Urban Arterial,#795548,69.01503755213044,55.14852305556551,63.97771976323744
1275,1744,150714840,110,2017-02,2026-04,1370134.91,1714423,2023-10,1714423,0.027961,293800240209,54.506299,Top 50%,110,150714840.0,1370134.9090909092,1450420.0,267340.56990884163,1714423.0,280295.0,0.19511988792857146,1.2512804313098829,1031717.75,1340261.4166666667,308543.66666666674,29.905821303032422,King Street North of Jeffcott Street,King Street North of Jeffcott Street,-37.811378,144.95344,yellow,72.61981517300666,0.223447,"https://www.google.com/maps/search/?api=1&query=-37.811378,144.95344",73.224043715847,39.72484952708513,60.27515047291487,81.11495246326706,44.788308618095854,Balanced Metropolitan Site,#8d6e63,66.42742691814055,66.7938434403841,66.16005264113883
1276,171,150682448,147,2014-01,2026-04,1025050.67,1317360,2025-10,1317360,0.027955,293950922657,54.534254,Top 50%,147,150682448.0,1025050.6666666666,1054731.0,147596.93948205805,1317360.0,243701.0,0.14398989657947775,1.2851657414007502,998798.75,1136937.75,138139.0,13.830513904828177,Streetud / Knox City Ent 1,STUD/KNOX CITY ENT 1,-37.866877,145.236295,yellow,72.59832366215345,0.223399,"https://www.google.com/maps/search/?api=1&query=-37.866877,145.236295",73.203026481715,69.38950988822012,30.61049011177988,71.58599827139153,53.51386202450033,Mature Urban Arterial,#795548,71.92624169127659,54.85715562055847,65.72803706546107
1277,1303,150652422,147,2014-01,2026-04,1024846.41,1270068,2019-10,1270068,0.027949,294101575079,54.562203,Top 50%,147,150652422.0,1024846.4081632653,1125044.0,242078.68926151269,1270068.0,230733.0,0.2362097259972519,1.2392764319447849,1182358.0833333333,1040017.75,-142340.33333333326,-12.038682302745702,Melbourne Road / The Avenuenue,MELBOURNE ROAD/THE AVENUE,-37.827225,144.88108,yellow,72.57683215130024,0.223355,"https://www.google.com/maps/search/?api=1&query=-37.827225,144.88108",73.18200924758301,29.041272570937227,70.95872742906278,24.589455488331893,40.984311197077155,Balanced Metropolitan Site,#8d6e63,52.42831432657134,52.996439775749714,54.30185888762559
1278,4483,150644700,146,2014-01,2026-04,1031813.01,1319527,2023-03,1319527,0.027948,294252219779,54.590151,Top 50%,146,150644700.0,1031813.0136986302,1082596.0,180094.90565622324,1319527.0,216794.0,0.1745421924953788,1.2788431454940001,1087399.5,1084575.4166666667,-2824.0833333332557,-0.2597098245247727,Dynon / Lloyd,DYNON/LLOYD,-37.803086,144.929161,yellow,72.55534064044701,0.223343,"https://www.google.com/maps/search/?api=1&query=-37.803086,144.929161",73.16099201345104,48.28030954428203,51.71969045571797,49.00605012964564,51.79454115624328,Mature Urban Arterial,#795548,62.10983301939771,55.20508627452168,60.1376719091962
1279,3668,150607730,147,2014-01,2026-04,1024542.38,2039619,2019-08,2039619,0.027941,294402827509,54.618092,Top 50%,147,150607730.0,1024542.380952381,1039780.0,305414.7425375284,2039619.0,109522.0,0.2980986909039574,1.9907609855085127,1064491.5833333333,546844.8333333334,-517646.7499999999,-48.62854325057681,Burwood / Bunnings Access,BURWOOD/BUNNINGS ACCESS,-37.822117,145.031141,yellow,72.5338491295938,0.223288,"https://www.google.com/maps/search/?api=1&query=-37.822117,145.031141",73.13997477931903,18.637145313843504,81.3628546861565,2.7225583405358686,92.88630990758651,Unstable / Variable Site,#c2185b,45.430784125193526,57.85470808431731,49.38935758449291
1280,3127,150476228,147,2014-01,2026-04,1023647.81,1279733,2023-03,1279733,0.027917,294553303737,54.646009,Top 50%,147,150476228.0,1023647.8095238095,1059246.0,167515.0647694207,1279733.0,155767.0,0.16364521392113074,1.2501692360337475,1144468.6666666667,953788.0,-190680.66666666674,-16.66106484348196,Canterbury / Balwyn,CANTERBURY/BALWYN,-37.823802,145.079251,yellow,72.5123576187406,0.223093,"https://www.google.com/maps/search/?api=1&query=-37.823802,145.079251",73.11895754518706,54.08426483233018,45.915735167669816,18.2152117545376,44.48742746615087,Mature Urban Arterial,#795548,57.37953520884295,42.831976464005756,54.25078648785821
1281,1123,150380706,147,2014-01,2026-04,1022998.0,1184421,2016-11,1184421,0.027899,294703684443,54.673907,Top 50%,147,150380706.0,1022998.0,1041375.0,116016.95046910463,1184421.0,195716.0,0.11340877545127619,1.157794052383289,1067474.8333333333,983674.25,-83800.58333333326,-7.850356815593928,Dorset / Clipsal,DORSET/CLIPSAL,-37.832098,145.287317,yellow,72.49086610788738,0.222952,"https://www.google.com/maps/search/?api=1&query=-37.832098,145.287317",73.09794031105507,96.53912295786759,3.460877042132416,32.71391529818496,9.327315710294434,Mature Urban Arterial,#795548,70.88143097018418,27.04416697295701,59.26381234750515
1282,3196,150345748,147,2014-01,2026-04,1022760.19,1253199,2024-05,1253199,0.027892,294854030191,54.7018,Top 50%,147,150345748.0,1022760.1904761905,1047642.0,144797.91565618073,1253199.0,219854.0,0.14157562740955312,1.2253106951850743,999941.4166666666,1067172.9166666667,67231.50000000012,6.723543887612761,HIGHBURY / STEPrinces Highway EastNSONS / MIDDLEB,HIGHBURY/STEPHENSONS/MIDDLEB,-37.857563,145.131436,yellow,72.46937459703418,0.2229,"https://www.google.com/maps/search/?api=1&query=-37.857563,145.131436",73.07692307692307,71.56061908856405,28.43938091143594,63.137424373379424,36.60004298302171,Mature Urban Arterial,#795548,70.70994733912458,49.00040169385427,64.09013121371946
1283,5323,150287344,147,2014-01,2026-04,1022362.88,1221628,2018-10,1221628,0.027882,295004317535,54.729681,Top 50%,147,150287344.0,1022362.8843537415,1043678.0,147405.97049331348,1221628.0,190764.0,0.14418165286437612,1.1949064453491174,1081365.0833333333,910262.0,-171103.08333333326,-15.822878505185683,Old Geelong / Costa,OLD GEELONG / COSTA,-37.874965,144.718139,yellow,72.44788308618095,0.222813,"https://www.google.com/maps/search/?api=1&query=-37.874965,144.718139",73.05590584279109,69.17454858125538,30.825451418744628,19.317199654278305,24.822695035460992,Mature Urban Arterial,#795548,61.33782528970461,34.918653316721475,55.197324989174426
1284,4810,150277611,147,2014-01,2026-04,1022296.67,2537462,2022-08,2537462,0.02788,295154595146,54.757561,Top 50%,147,150277611.0,1022296.6734693878,962092.0,382947.5495531592,2537462.0,165319.0,0.37459532001952306,2.4821190030762463,1050887.4166666667,686313.25,-364574.16666666674,-34.69202893522769,Swan / Burnley,SWAN/BURNLEY,-37.826684,145.007059,yellow,72.42639157532774,0.222799,"https://www.google.com/maps/search/?api=1&query=-37.826684,145.007059",73.0348886086591,11.049011177987966,88.95098882201204,5.531547104580812,96.13152804642166,Event / Disruption Sensitive Site,#f57c00,44.03775095017566,61.81901714777352,49.52445985371216
1285,2505,150263644,147,2014-01,2026-04,1022201.66,1220006,2025-10,1220006,0.027877,295304858790,54.785438,Top 50%,147,150263644.0,1022201.6598639456,1053101.0,138293.41255721162,1220006.0,206346.0,0.135289755424207,1.1935081382692942,1072858.6666666667,996264.0833333334,-76594.58333333337,-7.139298559362901,Phw / Droop,PHW/DROOP,-37.796493,144.896947,yellow,72.40490006447453,0.222778,"https://www.google.com/maps/search/?api=1&query=-37.796493,144.896947",73.01387137452711,78.18142734307824,21.818572656921752,33.923941227312014,24.242424242424242,Mature Urban Arterial,#795548,66.48777433722188,36.05282070938527,58.55010173115351
1286,3687,150168239,147,2014-01,2026-04,1021552.65,1188001,2014-05,1188001,0.027859,295455027029,54.813298,Top 50%,147,150168239.0,1021552.6462585034,1059443.0,146963.5333423796,1188001.0,214908.0,0.14386290699812895,1.162936638019708,1039702.8333333334,1031477.5,-8225.333333333372,-0.7911234892918959,WARRIGAL near POULTER,WARRIGAL NR POULTER,-37.864317,145.093117,yellow,72.38340855362132,0.222637,"https://www.google.com/maps/search/?api=1&query=-37.864317,145.093117",72.99285414039512,69.49699054170249,30.50300945829751,48.16335350043215,11.154094132817537,Mature Urban Arterial,#795548,67.15298811272937,41.39674430853543,60.95430459034936
1287,3868,149931278,147,2014-01,2026-04,1019940.67,1345589,2014-05,1345589,0.027815,295604958307,54.841113,Top 50%,147,149931278.0,1019940.6666666666,995039.0,181492.6506689461,1345589.0,187671.0,0.17794432225365994,1.3192816444878166,1259435.1666666667,854642.1666666666,-404793.0000000001,-32.14083667929976,BRIDGE near VERITY,BRIDGE NR VERITY,-37.817849,144.992664,yellow,72.36191704276811,0.222285,"https://www.google.com/maps/search/?api=1&query=-37.817849,144.992664",72.97183690626314,46.90455717970765,53.09544282029235,6.201382886776146,59.59595959595959,Mature Urban Arterial,#795548,53.10092617072688,43.97758117378173,51.422831044159025
1288,2826,149929281,147,2014-01,2026-04,1019927.08,1832986,2018-04,1832986,0.027815,295754887588,54.868928,Top 50%,147,149929281.0,1019927.081632653,962259.0,272590.68618712155,1832986.0,196398.0,0.2672648771623661,1.7971735754538836,930938.25,981641.1666666666,50702.91666666663,5.446431776400489,Burke / Old Burke / Boulevard,BURKE/OLD BURKE/BOULEVARD,-37.787506,145.065037,yellow,72.3404255319149,0.222283,"https://www.google.com/maps/search/?api=1&query=-37.787506,145.065037",72.95081967213115,23.19432502149613,76.80567497850387,61.25756266205704,89.87749838813669,Unstable / Variable Site,#c2185b,58.17304460745758,73.3310437337402,61.239097635945235
1289,851,149874783,147,2014-01,2026-04,1019556.35,1208087,2023-05,1208087,0.027805,295904762371,54.896733,Top 50%,147,149874783.0,1019556.3469387755,1044285.0,133181.09362086665,1208087.0,182414.0,0.13062651615160237,1.1849144028452072,1016472.1666666666,977723.25,-38748.91666666663,-3.8120981505806077,Canterbury / Heatherdale,CANTERBURY/HEATHERDALE,-37.832388,145.213352,yellow,72.31893402106168,0.222202,"https://www.google.com/maps/search/?api=1&query=-37.832388,145.213352",72.92980243799916,82.82459157351677,17.175408426483234,41.98357821953327,20.545884375671612,Mature Urban Arterial,#795548,69.21425487818539,36.27430955907969,60.356356319682114
1290,3588,149855778,147,2014-01,2026-04,1019427.06,1556156,2025-06,1556156,0.027801,296054618149,54.924535,Top 50%,147,149855778.0,1019427.0612244898,1038915.0,134846.9151975841,1556156.0,228078.0,0.13227715873621412,1.5265005797774445,1029270.0,1088386.6666666667,59116.666666666744,5.743552874043424,PASCOE VALE near ANSELM,PASCOE VALE NR ANSELM,-37.702317,144.915225,yellow,72.29744251020847,0.222174,"https://www.google.com/maps/search/?api=1&query=-37.702317,144.915225",72.90878520386717,81.25537403267413,18.74462596732588,61.646499567847876,80.37825059101655,Mature Urban Arterial,#795548,72.74297528386505,51.69306358834434,64.2010219569435
1291,3264,149838443,147,2014-01,2026-04,1019309.14,1269048,2024-05,1269048,0.027798,296204456592,54.952333,Top 50%,147,149838443.0,1019309.1360544218,1044973.0,141853.6899624668,1269048.0,119801.0,0.13916650498352162,1.2450079716858777,1026884.0,823549.0833333334,-203334.91666666663,-19.801157352404616,Albert / Raglan,ALBERT/RAGLAN,-37.751012,145.021174,yellow,72.27595099935526,0.222148,"https://www.google.com/maps/search/?api=1&query=-37.751012,145.021174",72.88776796973518,73.79621668099743,26.20378331900258,14.5419187554019,42.81108961960026,Mature Urban Arterial,#795548,61.445710304684084,34.53311682515855,54.39769017151109
1292,6695,149719479,147,2014-01,2026-04,1018499.86,1324824,2016-12,1324824,0.027776,296354176071,54.980109,Top 50%,147,149719479.0,1018499.8571428572,1001773.0,149554.15014819195,1324824.0,208612.0,0.14683767415316892,1.3007601235374322,1121200.5,911367.5833333334,-209832.91666666663,-18.71502168137337,Princes Highway East / LIDDIARD TRARALGON,PHE/LIDDIARD     TRARALGON,-38.192319,146.552413,yellow,72.25445948850205,0.221971,"https://www.google.com/maps/search/?api=1&query=-38.192319,146.552413",72.86675073560319,66.85296646603611,33.147033533963885,15.816767502160761,56.67311411992263,Mature Urban Arterial,#795548,59.95330802152294,39.42080925264462,54.29603965475539
1293,3742,149716605,147,2014-01,2026-04,1018480.31,1279689,2019-10,1279689,0.027776,296503892676,55.007885,Top 50%,147,149716605.0,1018480.306122449,1043934.0,138804.21709142908,1279689.0,203828.0,0.13628561716611243,1.2564690670082987,1054993.5,933971.25,-121022.25,-11.471373994247358,Keon / Dalton,KEON/DALTON,-37.696073,145.022297,yellow,72.23296797764883,0.221967,"https://www.google.com/maps/search/?api=1&query=-37.696073,145.022297",72.84573350147122,76.76268271711092,23.23731728288908,25.66983578219533,46.20674833440791,Mature Urban Arterial,#795548,64.38979126152597,37.33417073412521,56.75268136795667
1294,6261,149668402,147,2014-01,2026-04,1018152.39,1148381,2025-05,1148381,0.027767,296653561078,55.035652,Top 50%,147,149668402.0,1018152.3945578231,1041062.0,104472.86004833443,1148381.0,217246.0,0.10261023851317103,1.127906790907008,1034942.5,1004654.9166666666,-30287.583333333372,-2.926499137230655,HIGH (CALDER Highway) / DON (CALDER) / MYRTLE,HIGH (CALDER HWY)/DON (CALDER)/MYRTLE,-36.763472,144.27058,yellow,72.21147646679562,0.221896,"https://www.google.com/maps/search/?api=1&query=-36.763472,144.27058",72.82471626733921,99.22613929492692,0.7738607050730868,43.9066551426102,1.6763378465506125,Mature Urban Arterial,#795548,73.64145979929035,28.259241720009076,61.513760313571034
1295,4205,149644818,147,2014-01,2026-04,1017991.96,1186705,2017-10,1186705,0.027762,296803205896,55.063414,Top 50%,147,149644818.0,1017991.9591836735,1043289.0,130400.86173542256,1186705.0,187291.0,0.1280961608380393,1.165731211621374,1061984.75,968863.9166666666,-93120.83333333337,-8.76856596418483,Maribyrnong / Ascot Vale,MARIBYRNONG/ASCOT VALE,-37.772565,144.923926,yellow,72.18998495594239,0.221861,"https://www.google.com/maps/search/?api=1&query=-37.772565,144.923926",72.80369903320722,85.61908856405847,14.380911435941531,30.726015557476234,12.357618740597465,Mature Urban Arterial,#795548,67.59200972077385,30.66550628755347,58.18782210464143
1296,271,149607879,147,2014-01,2026-04,1017740.67,1134938,2025-10,1134938,0.027755,296952813775,55.09117,Top 50%,147,149607879.0,1017740.6734693878,1037523.0,116074.22278634603,1134938.0,216455.0,0.1140508833067065,1.1151544097487005,1044804.3333333334,1010514.75,-34289.58333333337,-3.2819143488748965,Cranbourne / Lee,CRANBOURNE/LEE,-38.150802,145.151271,yellow,72.16849344508918,0.221806,"https://www.google.com/maps/search/?api=1&query=-38.150802,145.151271",72.78268179907525,96.15219260533104,3.8478073946689597,43.171996542783056,0.5802707930367506,Mature Urban Arterial,#795548,72.70292244938075,28.941908529739614,61.194215748407025
1297,592,149464232,147,2014-01,2026-04,1016763.48,1372504,2026-03,1372504,0.027729,297102278007,55.118898,Top 50%,147,149464232.0,1016763.4829931973,1045103.0,159950.42605450779,1372504.0,226821.0,0.1573133071062289,1.3498753869086217,1072731.1666666667,1144889.1666666667,72158.0,6.726568803274259,Manningham / Macedon,MANNINGHAM/MACEDON,-37.773446,145.112199,yellow,72.14700193423597,0.221593,"https://www.google.com/maps/search/?api=1&query=-37.773446,145.112199",72.76166456494325,58.61994840928632,41.38005159071368,63.18063958513397,64.38856651622609,Mature Urban Arterial,#795548,67.31003053006717,57.647827822712536,63.309874391715574
1298,304,149435616,147,2014-01,2026-04,1016568.82,1233183,2025-10,1233183,0.027724,297251713623,55.146622,Top 50%,147,149435616.0,1016568.8163265307,1032644.0,121693.43348286957,1233183.0,182711.0,0.11970998079856562,1.2130836399804448,1018152.4166666666,1038479.8333333334,20327.416666666744,1.996500360252226,Frankston-Dandenong / Abbotts,FRANKSTON-DANDENONG/ABBOTTS,-38.03166,145.211948,yellow,72.12551042338276,0.221551,"https://www.google.com/maps/search/?api=1&query=-38.03166,145.211948",72.74064733081127,93.01375752364575,6.986242476354257,55.4019014693172,32.15130023640662,Mature Urban Arterial,#795548,74.34117570672109,38.4365798091424,63.46435946891081
1299,4342,149419899,147,2014-01,2026-04,1016461.9,1252864,2025-10,1252864,0.027721,297401133522,55.174343,Top 50%,147,149419899.0,1016461.8979591837,1054239.0,162432.85287194722,1252864.0,215349.0,0.15980220527505673,1.232573500802594,996584.1666666666,1081229.4166666667,84645.25000000012,8.4935375085396,Malvern / Waverley / Belgrave,MALVERN/WAVERLEY/BELGRAVE,-37.878366,145.067881,yellow,72.10401891252955,0.221527,"https://www.google.com/maps/search/?api=1&query=-37.878366,145.067881",72.71963009667928,56.57781599312124,43.42218400687876,65.73033707865169,38.62024500322372,Mature Urban Arterial,#795548,67.28631796718426,55.25382829582248,63.69879175889207
1300,5209,149369686,147,2014-01,2026-04,1016120.31,1157097,2026-03,1157097,0.027711,297550503208,55.202054,Top 50%,147,149369686.0,1016120.3129251701,1022324.0,107607.26668737941,1157097.0,226011.0,0.10590012355682915,1.138740152402811,961919.0833333334,1024993.9166666666,63074.833333333256,6.55718702603969,BELLARINE Highway (ORMOND) / BOUNDARY,BELLARINE HWY (ORMOND) / BOUNDARY,-38.168686,144.384507,yellow,72.08252740167633,0.221453,"https://www.google.com/maps/search/?api=1&query=-38.168686,144.384507",72.69861286254728,98.71023215821153,1.2897678417884781,62.85652549697494,3.438641736514077,Mature Urban Arterial,#795548,77.23310021334888,34.36389522670502,65.22119249545185
1301,579,149303684,147,2014-01,2026-04,1015671.32,1236899,2019-10,1236899,0.027699,297699806892,55.229753,Top 50%,147,149303684.0,1015671.3197278911,1057590.0,155598.92973203026,1236899.0,214680.0,0.153198113119623,1.2178142436190658,1073447.9166666667,987117.4166666666,-86330.50000000012,-8.042355726776073,BURWOOD Highway near CROW,BURWOOD HWY NR CROW,-37.851746,145.137583,yellow,72.06103589082312,0.221355,"https://www.google.com/maps/search/?api=1&query=-37.851746,145.137583",72.6775956284153,62.08082545141874,37.91917454858126,32.28176318063959,33.849129593810446,Mature Urban Arterial,#795548,61.94923659461102,42.569128610949946,57.26531194148574
1302,2688,149223023,140,2014-01,2026-04,1065878.74,1888754,2025-10,1888754,0.027684,297849029915,55.257437,Top 50%,140,149223023.0,1065878.7357142856,960741.0,464836.97089450946,1888754.0,0.0,0.4361068058863231,1.7720158369931966,641319.4166666666,1597838.25,956518.8333333334,149.1485846951201,Robinsons / Calarco,ROBINSONS/CALARCO,-37.799442,144.752383,yellow,72.03954437996991,0.221235,"https://www.google.com/maps/search/?api=1&query=-37.799442,144.752383",72.65657839428331,7.953568357695618,92.04643164230438,95.33275713050993,89.42617666021921,Rising Growth Corridor,#2e7d32,61.01606163238172,88.76132039184905,67.15969012141426
1303,3122,149160440,147,2014-01,2026-04,1014696.87,2907166,2023-05,2907166,0.027672,297998190355,55.28511,Top 50%,147,149160440.0,1014696.8707482993,905149.0,483326.0522241046,2907166.0,140056.0,0.4763255570776231,2.865058604010554,916227.8333333334,831239.0,-84988.83333333337,-9.275949741030573,Canterbury / Streetanhope,CANTERBURY/STANHOPE,-37.822262,145.06571,yellow,72.0180528691167,0.221143,"https://www.google.com/maps/search/?api=1&query=-37.822262,145.06571",72.63556116015133,6.706792777300086,93.29320722269992,29.64563526361279,97.12013754566946,Event / Disruption Sensitive Site,#f57c00,47.55538388513081,70.64144597090949,53.950469213655666
1304,4231,149095532,147,2014-01,2026-04,1014255.32,1296683,2014-10,1296683,0.02766,298147285887,55.31277,Top 50%,147,149095532.0,1014255.3197278911,1040740.0,185174.59012499187,1296683.0,151919.0,0.18257196834291323,1.278458170027523,1220048.0,874354.6666666666,-345693.3333333334,-28.33440432944715,Napier / Whitehall,NAPIER/WHITEHALL,-37.805137,144.904243,yellow,71.99656135826349,0.221046,"https://www.google.com/maps/search/?api=1&query=-37.805137,144.904243",72.61454392601934,44.99140154772141,55.00859845227859,7.886776145203111,51.70857511283044,Balanced Metropolitan Site,#8d6e63,52.76320477528161,43.89823735398687,51.5034700731354
1305,794,149087131,147,2014-01,2026-04,1014198.17,1276034,2025-10,1276034,0.027659,298296373018,55.340429,Top 50%,147,149087131.0,1014198.1700680272,1069796.0,169714.22161170063,1276034.0,228026.0,0.16733832363384868,1.258170284328565,1087295.8333333333,1104300.3333333333,17004.5,1.5639257944978175,MOUNTAIN Highway near VIOLEN,MOUNTAIN HWY NR VIOLEN,-37.842185,145.258524,yellow,71.97506984741028,0.221034,"https://www.google.com/maps/search/?api=1&query=-37.842185,145.258524",72.59352669188735,52.321582115219265,47.678417884780735,54.60242005185826,46.57210401891253,Mature Urban Arterial,#795548,63.92731921971451,54.57269321644509,61.20365012748193
1306,637,149078117,147,2014-01,2026-04,1014136.85,1170188,2024-05,1170188,0.027657,298445451135,55.368086,Top 50%,147,149078117.0,1014136.8503401361,1046621.0,132562.25816183034,1170188.0,207380.0,0.13071436869429373,1.153875830079072,1055885.0833333333,1013675.5,-42209.583333333256,-3.9975546581339545,Mt Dandenong / Civic,MT DANDENONG/CIVIC,-37.798822,145.282522,yellow,71.95357833655706,0.221021,"https://www.google.com/maps/search/?api=1&query=-37.798822,145.282522",72.57250945775536,82.69561478933791,17.304385210662083,41.57303370786517,7.629486352890607,Mature Urban Arterial,#795548,68.90339064067295,34.18736978057594,60.107016737029845
1307,3920,148832154,147,2014-01,2026-04,1012463.63,1484736,2023-03,1484736,0.027612,298594283289,55.395698,Top 50%,147,148832154.0,1012463.6326530612,1059254.0,260179.2669589087,1484736.0,228703.0,0.2569764074163677,1.466458598724574,1023457.5,1148485.25,125027.75,12.216213179345504,Elgar / Belmore,ELGAR/BELMORE,-37.79989,145.118123,yellow,71.93208682570385,0.220656,"https://www.google.com/maps/search/?api=1&query=-37.79989,145.118123",72.55149222362337,25.04299226139295,74.95700773860705,69.77095937770095,76.42381259402536,Balanced Metropolitan Site,#8d6e63,60.11826066388129,73.14011085565123,62.854512989240355
1308,5009,148693369,147,2014-01,2026-04,1011519.52,1235588,2025-10,1235588,0.027586,298742976658,55.423284,Top 50%,147,148693369.0,1011519.5170068027,1073289.0,190708.03838376337,1235588.0,240314.0,0.18853619250777226,1.221516717399819,1032741.3333333334,1106518.25,73776.91666666663,7.143794315711191,Corio-Waurn Ponds / Sparks,CORIO-WAURN PONDS / SPARKS,-38.091435,144.356366,yellow,71.91059531485064,0.22045,"https://www.google.com/maps/search/?api=1&query=-38.091435,144.356366",72.53047498949138,42.43336199484092,57.56663800515908,63.76404494382022,35.56845046206749,Balanced Metropolitan Site,#8d6e63,63.25291073169454,59.118899352160135,62.51319083377722
1309,3918,148344411,147,2014-01,2026-04,1009145.65,1229535,2023-03,1229535,0.027521,298891321069,55.450805,Top 50%,147,148344411.0,1009145.6530612245,1043320.0,162560.88473265557,1229535.0,127293.0,0.16108763312761656,1.218392009389555,974372.0833333334,780124.8333333334,-194247.25,-19.935633760716836,Eastern Freeway / Elgar,EASTERN FWY/ELGAR,-37.796742,145.118354,yellow,71.88910380399743,0.219933,"https://www.google.com/maps/search/?api=1&query=-37.796742,145.118354",72.50945775535939,55.65348237317282,44.34651762682717,14.41227312013829,34.08553621319579,Mature Urban Arterial,#795548,56.67602698276853,39.45968508848224,53.29438473259802
1310,3634,148075190,147,2014-01,2026-04,1007314.22,1225042,2026-03,1225042,0.027471,299039396259,55.478276,Top 50%,147,148075190.0,1007314.2176870748,1031846.0,126304.734947227,1225042.0,217243.0,0.1253876225804091,1.2161468372925945,1019272.5,960746.9166666666,-58525.58333333337,-5.741897611613516,South / Bluff / Cummins,SOUTH/BLUFF/CUMMINS,-37.931929,145.025717,yellow,71.8676122931442,0.219534,"https://www.google.com/maps/search/?api=1&query=-37.931929,145.025717",72.4884405212274,88.37059329320722,11.629406706792778,37.16508210890233,33.18289275736085,Mature Urban Arterial,#795548,69.39430703175735,34.69493899789778,59.47134432099316
1311,1539,148026078,139,2014-08,2026-04,1064935.81,1425083,2019-08,1425083,0.027462,299187422337,55.505738,Top 50%,139,148026078.0,1064935.8129496402,1075441.0,222253.2588065991,1425083.0,0.0,0.2087010842381251,1.3381867551743147,759668.0,1178722.0,419054.0,55.16278163618844,Sunshine / Geelong,SUNSHINE/GEELONG,-37.802524,144.88495,yellow,71.846120782291,0.219461,"https://www.google.com/maps/search/?api=1&query=-37.802524,144.88495",72.46742328709543,35.14617368873603,64.85382631126397,88.07260155574762,62.88416075650118,Rising Growth Corridor,#2e7d32,66.25814654123602,73.04672844656093,66.98216947477927
1312,1045,147916316,147,2014-01,2026-04,1006233.44,1506530,2019-10,1506530,0.027442,299335338653,55.53318,Top 50%,147,147916316.0,1006233.4421768708,941709.0,244307.3294435742,1506530.0,211157.0,0.24279388778318012,1.497197307158461,902439.5,1087755.25,185315.75,20.534977691025272,SPENCER near FLINDERS,SPENCER NR FLINDERS,-37.821699,144.955358,yellow,71.82462927143777,0.219298,"https://www.google.com/maps/search/?api=1&query=-37.821699,144.955358",72.44640605296343,27.794496990541706,72.2055030094583,76.42610198789974,78.59445519019988,Balanced Metropolitan Site,#8d6e63,62.07936797434527,74.47820613880299,64.27582797094058
