day_name,time_bin,total_volume,site_rows,avg_site_volume
Sunday,12:15,2228204.0,4166,534.8545367258762
Sunday,12:30,2206822.0,4168,529.4678502879078
Sunday,12:45,2208984.0,4168,529.9865642994242
Sunday,13:00,2174347.0,4168,521.6763435700576
Sunday,13:15,2137221.0,4166,513.0151224195871
Sunday,13:30,2103123.0,4165,504.9515006002401
Sunday,13:45,2087342.0,4166,501.04224675948154
Sunday,14:00,2038866.0,4164,489.6412103746398
Sunday,14:15,2021902.0,4165,485.45066026410564
Sunday,14:30,2011235.0,4163,483.121546961326
Sunday,14:45,2002433.0,4163,481.00720634158057
Sunday,15:00,1986779.0,4165,477.0177671068427
Sunday,15:15,1991613.0,4171,477.49052984895707
Sunday,15:30,1951134.0,4169,468.0100743583593
Sunday,15:45,1936331.0,4168,464.5707773512476
Sunday,16:00,1925362.0,4167,462.04991600671946
Sunday,16:15,1921166.0,4169,460.82177980331016
Sunday,16:30,1906672.0,4169,457.3451667066443
Sunday,16:45,1918030.0,4164,460.6219980787704
Sunday,17:00,1930382.0,4166,463.36581853096493
Sunday,17:15,1904845.0,4165,457.34573829531814
Sunday,17:30,1821233.0,4166,437.1658665386462
Sunday,17:45,1742822.0,4166,418.3442150744119
Sunday,18:00,1608932.0,4166,386.2054728756601
Sunday,18:15,1513275.0,4167,363.1569474442045
Sunday,18:30,1368322.0,4167,328.37101031917445
Sunday,18:45,1246470.0,4165,299.27250900360144
Sunday,19:00,1161726.0,4167,278.7919366450684
Sunday,19:15,1100717.0,4165,264.27779111644656
Sunday,19:30,1038505.0,4164,249.40081652257444
Sunday,19:45,989825.0,4164,237.7101344860711
Sunday,20:00,964311.0,4162,231.694137433926
Sunday,20:15,930122.0,4166,223.26500240038405
Sunday,20:30,888813.0,4163,213.50300264232524
Sunday,20:45,841315.0,4164,202.0449087415946
Sunday,21:00,830369.0,4168,199.22480806142033
Sunday,21:15,793674.0,4163,190.64953158779727
Sunday,21:30,753263.0,4167,180.7686585073194
Sunday,21:45,693426.0,4162,166.6088419029313
Sunday,22:00,649872.0,4160,156.21923076923076
Sunday,22:15,582996.0,4163,140.04227720393948
Sunday,22:30,509357.0,4163,122.35335094883497
Sunday,22:45,445347.0,4157,107.13182583593938
Sunday,23:00,401511.0,4154,96.6564756860857
Sunday,23:15,356989.0,4145,86.12521109770809
Sunday,23:30,312982.0,4144,75.5265444015444
Sunday,23:45,274942.0,4148,66.28302796528448
