rank,site_id,total_volume,months_present_x,first_month,last_month,avg_monthly_volume,max_monthly_volume,best_month,best_month_volume,percent_of_network,cumulative_volume,cumulative_percent,percentile_band,months_present_y,monthly_total,monthly_mean,monthly_median,monthly_std,monthly_max,monthly_min,monthly_cv,max_to_mean_ratio,first12_avg,last12_avg,growth_abs,growth_pct,friendly_name,site_name,latitude,longitude,traffic_band,percentile_rank,volume_ratio,google_maps_url,scale_score,stability_score,volatility_score,growth_score,spike_score,traffic_archetype,ooh_exposure_score,research_interest_score,strategic_importance_score
4714,11168,0,1,2021-10,2021-10,0.0,0,2021-10,0,0.0,539020710239,100.0,Bottom 50%,1,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,1.1139134089953762,100.0,0.0,0.0,0.0,Stable Low-Volume Local Site,25.61265237494746,0.22278268179907523,20.501261034047918
4725,6978,0,7,2014-03,2023-10,0.0,0,2014-03,0,0.0,539020710239,100.0,Bottom 50%,7,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,1.1139134089953762,100.0,0.0,0.0,0.0,Stable Low-Volume Local Site,25.61265237494746,0.22278268179907523,20.501261034047918
4724,6703,0,8,2017-09,2023-10,0.0,0,2017-09,0,0.0,539020710239,100.0,Bottom 50%,8,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,1.1139134089953762,100.0,0.0,0.0,0.0,Stable Low-Volume Local Site,25.61265237494746,0.22278268179907523,20.501261034047918
4715,11167,0,1,2021-10,2021-10,0.0,0,2021-10,0,0.0,539020710239,100.0,Bottom 50%,1,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,1.1139134089953762,100.0,0.0,0.0,0.0,Stable Low-Volume Local Site,25.61265237494746,0.22278268179907523,20.501261034047918
4713,11214,0,1,2021-10,2021-10,0.0,0,2021-10,0,0.0,539020710239,100.0,Bottom 50%,1,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,1.1139134089953762,100.0,0.0,0.0,0.0,Stable Low-Volume Local Site,25.61265237494746,0.22278268179907523,20.501261034047918
4696,16311,0,1,2021-10,2021-10,0.0,0,2021-10,0,0.0,539020710239,100.0,Bottom 50%,1,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,1.1139134089953762,100.0,0.0,0.0,0.0,Stable Low-Volume Local Site,25.61265237494746,0.22278268179907523,20.501261034047918
4718,10985,0,1,2021-10,2021-10,0.0,0,2021-10,0,0.0,539020710239,100.0,Bottom 50%,1,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,1.1139134089953762,100.0,0.0,0.0,0.0,Stable Low-Volume Local Site,25.61265237494746,0.22278268179907523,20.501261034047918
4694,673,0,17,2014-06,2023-10,0.0,0,2014-06,0,0.0,539020710239,100.0,Bottom 50%,17,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,1.1139134089953762,100.0,0.0,0.0,0.0,Stable Low-Volume Local Site,25.61265237494746,0.22278268179907523,20.501261034047918
4704,2258,0,2,2022-10,2023-10,0.0,0,2022-10,0,0.0,539020710239,100.0,Bottom 50%,2,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,1.1139134089953762,100.0,0.0,0.0,0.0,Stable Low-Volume Local Site,25.61265237494746,0.22278268179907523,20.501261034047918
4705,1727,0,1,2023-10,2023-10,0.0,0,2023-10,0,0.0,539020710239,100.0,Bottom 50%,1,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,1.1139134089953762,100.0,0.0,0.0,0.0,Stable Low-Volume Local Site,25.61265237494746,0.22278268179907523,20.501261034047918
4716,11159,0,1,2021-10,2021-10,0.0,0,2021-10,0,0.0,539020710239,100.0,Bottom 50%,1,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,1.1139134089953762,100.0,0.0,0.0,0.0,Stable Low-Volume Local Site,25.61265237494746,0.22278268179907523,20.501261034047918
4717,10988,0,1,2021-10,2021-10,0.0,0,2021-10,0,0.0,539020710239,100.0,Bottom 50%,1,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,1.1139134089953762,100.0,0.0,0.0,0.0,Stable Low-Volume Local Site,25.61265237494746,0.22278268179907523,20.501261034047918
4726,7538,0,125,2015-11,2026-04,0.0,0,2015-11,0,0.0,539020710239,100.0,Bottom 50%,125,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,1.1139134089953762,100.0,0.0,0.0,0.0,Stable Low-Volume Local Site,25.61265237494746,0.22278268179907523,20.501261034047918
4702,14406,0,1,2021-10,2021-10,0.0,0,2021-10,0,0.0,539020710239,100.0,Bottom 50%,1,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,1.1139134089953762,100.0,0.0,0.0,0.0,Stable Low-Volume Local Site,25.61265237494746,0.22278268179907523,20.501261034047918
4686,-30245,0,1,2021-10,2021-10,0.0,0,2021-10,0,0.0,539020710239,100.0,Bottom 50%,1,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,1.1139134089953762,100.0,0.0,0.0,0.0,Stable Low-Volume Local Site,25.61265237494746,0.22278268179907523,20.501261034047918
4685,-30214,0,1,2021-10,2021-10,0.0,0,2021-10,0,0.0,539020710239,100.0,Bottom 50%,1,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,1.1139134089953762,100.0,0.0,0.0,0.0,Stable Low-Volume Local Site,25.61265237494746,0.22278268179907523,20.501261034047918
4758,45214,0,2,2022-10,2023-10,0.0,0,2022-10,0,0.0,539020710239,100.0,Bottom 50%,2,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,1.1139134089953762,100.0,0.0,0.0,0.0,Stable Low-Volume Local Site,25.61265237494746,0.22278268179907523,20.501261034047918
4708,13662,0,1,2021-10,2021-10,0.0,0,2021-10,0,0.0,539020710239,100.0,Bottom 50%,1,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,1.1139134089953762,100.0,0.0,0.0,0.0,Stable Low-Volume Local Site,25.61265237494746,0.22278268179907523,20.501261034047918
4723,9263,0,6,2020-05,2023-10,0.0,0,2020-05,0,0.0,539020710239,100.0,Bottom 50%,6,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,1.1139134089953762,100.0,0.0,0.0,0.0,Stable Low-Volume Local Site,25.61265237494746,0.22278268179907523,20.501261034047918
4703,14107,0,1,2021-10,2021-10,0.0,0,2021-10,0,0.0,539020710239,100.0,Bottom 50%,1,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,1.1139134089953762,100.0,0.0,0.0,0.0,Stable Low-Volume Local Site,25.61265237494746,0.22278268179907523,20.501261034047918
4741,24426,0,3,2022-02,2023-10,0.0,0,2022-02,0,0.0,539020710239,100.0,Bottom 50%,3,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,1.1139134089953762,100.0,0.0,0.0,0.0,Stable Low-Volume Local Site,25.61265237494746,0.22278268179907523,20.501261034047918
4742,2165,0,1,2014-12,2014-12,0.0,0,2014-12,0,0.0,539020710239,100.0,Bottom 50%,1,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,1.1139134089953762,100.0,0.0,0.0,0.0,Stable Low-Volume Local Site,25.61265237494746,0.22278268179907523,20.501261034047918
4701,15001,0,1,2021-10,2021-10,0.0,0,2021-10,0,0.0,539020710239,100.0,Bottom 50%,1,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,1.1139134089953762,100.0,0.0,0.0,0.0,Stable Low-Volume Local Site,25.61265237494746,0.22278268179907523,20.501261034047918
4745,1994,0,4,2021-10,2023-10,0.0,0,2021-10,0,0.0,539020710239,100.0,Bottom 50%,4,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,1.1139134089953762,100.0,0.0,0.0,0.0,Stable Low-Volume Local Site,25.61265237494746,0.22278268179907523,20.501261034047918
4738,1850,0,4,2021-10,2023-10,0.0,0,2021-10,0,0.0,539020710239,100.0,Bottom 50%,4,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,1.1139134089953762,100.0,0.0,0.0,0.0,Stable Low-Volume Local Site,25.61265237494746,0.22278268179907523,20.501261034047918
