rank,site_id,total_volume,months_present_x,first_month,last_month,avg_monthly_volume,max_monthly_volume,best_month,best_month_volume,percent_of_network,cumulative_volume,cumulative_percent,percentile_band,months_present_y,monthly_total,monthly_mean,monthly_median,monthly_std,monthly_max,monthly_min,monthly_cv,max_to_mean_ratio,first12_avg,last12_avg,growth_abs,growth_pct,friendly_name,site_name,latitude,longitude,traffic_band,percentile_rank,volume_ratio,google_maps_url,scale_score,stability_score,volatility_score,growth_score,spike_score,traffic_archetype,ooh_exposure_score,research_interest_score,strategic_importance_score
4611,462,563,120,2016-04,2026-04,4.69,117,2021-06,117,0.0,539020706038,99.999999,Bottom 50%,120,563.0,4.691666666666666,2.0,16.83273912477042,117.0,0.0,3.587795195332949,24.93783303730018,3.0833333333333335,1.3333333333333333,-1.7500000000000002,-56.756756756756765,GALLAGHERS near TOWNSEND,GALLAGHERS NR TOWNSEND,-37.884151,145.177358,green,0.9241349666881582,1e-06,"https://www.google.com/maps/search/?api=1&query=-37.884151,145.177358",3.1105506515342585,0.8168529664660307,99.18314703353397,1.9662921348314606,99.24779712013755,Event / Disruption Sensitive Site,2.3082745269266423,50.81326880051381,16.83384886848001
4626,4693,100,147,2014-01,2026-04,0.68,22,2023-09,22,0.0,539020709746,100.0,Bottom 50%,147,100.0,0.6802721088435374,0.0,2.287507450568967,22.0,0.0,3.362635952336382,32.34,0.6666666666666666,0.6666666666666666,0.0,0.0,CENTRE near RILEY,CENTRE NR RILEY,-37.925701,145.096121,green,0.6017623038899635,0.0,"https://www.google.com/maps/search/?api=1&query=-37.925701,145.096121",2.7952921395544346,0.8383490971625163,99.16165090283748,50.475367329299914,99.29078014184397,Event / Disruption Sensitive Site,11.84207141690555,65.30186346397056,26.3948723835176
4524,3430,2319926,65,2018-08,2026-04,35691.17,470962,2025-11,470962,0.00043,538964943499,99.989654,Bottom 50%,65,2319926.0,35691.16923076923,0.0,116532.03583116227,470962.0,0.0,3.2650103188746313,13.195476924695013,2.5,193313.0,193310.5,7732420.0,Somerville / Hyde,SOMERVILLE/HYDE,-37.814375,144.897177,green,2.793896410917688,0.003439,"https://www.google.com/maps/search/?api=1&query=-37.814375,144.897177",4.939050021017234,0.8598452278589908,99.140154772141,99.91356957649093,98.94691596819256,Event / Disruption Sensitive Site,22.914152733822416,80.50297244262896,37.24827868614889
4635,4673,20,82,2019-07,2026-04,0.24,4,2022-09,4,0.0,539020710112,100.0,Bottom 50%,82,20.0,0.24390243902439024,0.0,0.794440180404347,4.0,0.0,3.257204739657823,16.400000000000002,0.16666666666666666,0.8333333333333334,0.6666666666666667,400.0000000000001,VICTORIA near PENDER,VICTORIA NR PENDER,-37.754795,145.013932,green,0.4190844616376531,0.0,"https://www.google.com/maps/search/?api=1&query=-37.754795,145.013932",2.6166456494325345,0.8813413585554652,99.11865864144454,97.32065687121867,99.10810229959166,Event / Disruption Sensitive Site,21.123621821070493,79.27727206069645,35.685688984416146
4628,4642,68,143,2014-05,2026-04,0.48,8,2016-09,8,0.0,539020709882,100.0,Bottom 50%,143,68.0,0.4755244755244755,0.0,1.5374762924184693,8.0,0.0,3.233222203174134,16.823529411764707,0.0,0.0,0.0,,LWR DANDENONG near MCSWAIN,LWR DANDENONG NR MCSWAIN,-37.984267,145.089993,green,0.569525037610144,0.0,"https://www.google.com/maps/search/?api=1&query=-37.984267,145.089993",2.7637662883564524,0.9028374892519397,99.09716251074806,0.0,99.14033956587149,Event / Disruption Sensitive Site,1.745780830909034,50.10781107131383,16.288836704223
4634,1709,20,15,2015-05,2023-10,1.33,16,2015-11,16,0.0,539020710092,100.0,Bottom 50%,15,20.0,1.3333333333333333,0.0,4.186144947778269,16.0,0.0,3.1396087108337016,12.0,1.6666666666666667,1.6666666666666667,0.0,0.0,2015-05,2015-05,,,green,0.4190844616376531,0.0,https://www.google.com/maps/search/?api=1&query=SCATS%201709%202015-05%20Victoria,2.6166456494325345,0.9243336199484142,99.07566638005159,50.475367329299914,98.92542445733935,Event / Disruption Sensitive Site,11.76531197803498,65.18123623029544,26.31878068910204
4631,3029,38,89,2018-10,2026-04,0.43,6,2022-10,6,0.0,539020710023,100.0,Bottom 50%,89,38.0,0.42696629213483145,0.0,1.2958644048159713,6.0,0.0,3.035050842858459,14.052631578947368,0.0,0.0,0.0,,BEACH near SMALL,BEACH NR SMALL,-37.939121,144.999267,green,0.4943047496238985,0.0,"https://www.google.com/maps/search/?api=1&query=-37.939121,144.999267",2.6902059688944933,0.9458297506448887,99.05417024935511,0.0,98.98989898989899,Event / Disruption Sensitive Site,1.7160707205531938,50.05548562953804,16.257884173534766
4594,7231,17003,77,2014-01,2023-10,220.82,3716,2020-01,3716,3e-06,539020583455,99.999976,Bottom 50%,77,17003.0,220.8181818181818,3.0,625.3681174289674,3716.0,0.0,2.832049934836822,16.828324413338823,5.666666666666667,1071.5833333333333,1065.9166666666665,18810.294117647056,2014-01,2014-01,,,green,1.2894906511927788,2.5e-05,https://www.google.com/maps/search/?api=1&query=SCATS%207231%202014-01%20Victoria,3.467843631778058,0.9673258813413632,99.03267411865863,99.50302506482281,99.1618310767247,Event / Disruption Sensitive Site,22.049750480777835,80.08018684884168,36.50950094133176
4629,3958,60,147,2014-01,2026-04,0.41,6,2018-10,6,0.0,539020709942,100.0,Bottom 50%,147,60.0,0.40816326530612246,0.0,1.071134989131944,6.0,0.0,2.624280723373263,14.7,0.0,0.0,0.0,,HAMPTON near WERE,HAMPTON NR WERE,-37.926594,145.004549,green,0.5372877713303246,0.0,"https://www.google.com/maps/search/?api=1&query=-37.926594,145.004549",2.73224043715847,0.9888220120378377,99.01117798796216,0.0,99.0113905007522,Event / Disruption Sensitive Site,1.7499377434466181,50.052068958331276,16.2789492973232
4627,4623,68,90,2018-07,2026-04,0.76,12,2022-01,12,0.0,539020709814,100.0,Bottom 50%,90,68.0,0.7555555555555555,0.0,1.9791674058740985,12.0,0.0,2.6194862724804246,15.882352941176471,0.6666666666666666,0.6666666666666666,0.0,0.0,EAST BOUNDARY near MARGARETTA,EAST BOUNDARY NR MARGARETTA,-37.925836,145.058133,green,0.569525037610144,0.0,"https://www.google.com/maps/search/?api=1&query=-37.925836,145.058133",2.7637662883564524,1.0103181427343122,98.9896818572657,50.475367329299914,99.03288201160542,Event / Disruption Sensitive Site,11.867724460139609,65.19668440824508,26.389284202757104
4399,4302,8423485,147,2014-01,2026-04,57302.62,920130,2024-08,920130,0.001563,538288410488,99.864143,Bottom 50%,147,8423485.0,57302.619047619046,8378.0,139500.80904598377,920130.0,285.0,2.4344578199830136,16.057381238287952,2886.4166666666665,40134.583333333336,37248.16666666667,1290.4639547304907,ORIEL near BANKSIA,ORIEL NR BANKSIA,-37.756897,145.037738,green,5.48033526756931,0.012489,"https://www.google.com/maps/search/?api=1&query=-37.756897,145.037738",7.566204287515762,1.0318142734307867,98.96818572656922,98.31460674157303,99.05437352245863,Event / Disruption Sensitive Site,24.082287274805974,80.50464391264308,38.11930399136824
4604,7230,6194,75,2014-01,2023-10,82.59,744,2019-10,744,1e-06,539020690555,99.999996,Bottom 50%,75,6194.0,82.58666666666667,3.0,195.8579941536058,744.0,0.0,2.3715449727995535,9.008718114304164,4.416666666666667,373.8333333333333,369.41666666666663,8364.150943396226,2014-01,2014-01,,,green,1.0745755426606491,9e-06,https://www.google.com/maps/search/?api=1&query=SCATS%207230%202014-01%20Victoria,3.257671290458176,1.0533104041272612,98.94668959587274,99.20051858254105,98.8394584139265,Event / Disruption Sensitive Site,21.895150527292024,79.86894995349837,36.35872131742075
4625,580,104,87,2019-01,2026-04,1.2,12,2022-07,12,0.0,539020709646,100.0,Bottom 50%,87,104.0,1.1954022988505748,0.0,2.6669339614768073,12.0,0.0,2.2309928331584827,10.038461538461538,0.0,2.6666666666666665,2.6666666666666665,,HIGHBURY near NARMARA,HIGHBURY NR NARMARA,-37.858262,145.137746,green,0.6232538147431765,0.0,"https://www.google.com/maps/search/?api=1&query=-37.858262,145.137746",2.816309373686423,1.0748065348237357,98.92519346517626,0.0,98.88244143563293,Event / Disruption Sensitive Site,1.8176717892334668,50.01944580289392,16.321079544900076
4590,2990,21336,147,2014-01,2026-04,145.14,3074,2014-10,3074,4e-06,539020509483,99.999963,Bottom 50%,147,21336.0,145.14285714285714,74.0,290.6773148525062,3074.0,0.0,2.0026980354011252,21.17913385826772,472.5833333333333,49.416666666666664,-423.16666666666663,-89.54329042496913,Mcg Access / Brunton,MCG ACCESS/BRUNTON,-37.820687,144.98245,green,1.3754566946056308,3.2e-05,"https://www.google.com/maps/search/?api=1&query=-37.820687,144.98245",3.551912568306011,1.0963026655202102,98.90369733447979,0.864304235090752,99.20481409843111,Event / Disruption Sensitive Site,2.400488425966509,50.46668996602102,16.826036636031866
4517,3458,2845526,147,2014-01,2026-04,19357.32,167259,2024-05,167259,0.000528,538947071269,99.986338,Bottom 50%,147,2845526.0,19357.319727891158,2307.0,37810.804836493175,167259.0,125.0,1.9533078632788794,8.640607395609809,4236.5,591.3333333333334,-3645.1666666666665,-86.04193713364019,2014-01,2014-01,,,green,2.9443369868901783,0.004219,https://www.google.com/maps/search/?api=1&query=SCATS%203458%202014-01%20Victoria,5.086170659941152,1.1177987962166847,98.88220120378331,0.9291270527225584,98.81796690307328,Event / Disruption Sensitive Site,3.2626689725663165,50.727437704590145,17.530492147328864
4609,6633,734,82,2019-07,2026-04,8.95,145,2021-03,145,0.0,539020704804,99.999999,Bottom 50%,82,734.0,8.951219512195122,7.0,15.796469709544366,145.0,0.0,1.7647282236820683,16.19891008174387,6.0,5.666666666666667,-0.33333333333333304,-5.55555555555555,2019-07,2019-07,,,green,0.9671179883945842,1e-06,https://www.google.com/maps/search/?api=1&query=SCATS%206633%202019-07%20Victoria,3.1525851197982346,1.1392949269131591,98.86070507308685,37.813310285220396,99.07586503331184,Event / Disruption Sensitive Site,9.581407604661399,61.437136640102935,24.03829010729894
4608,2689,2420,82,2019-07,2026-04,29.51,167,2020-12,167,0.0,539020704070,99.999999,Bottom 50%,82,2420.0,29.51219512195122,2.0,48.70958125700796,167.0,0.0,1.6504899434192781,5.658677685950413,97.16666666666667,0.4166666666666667,-96.75,-99.57118353344768,2019-07,2019-07,,,green,0.9886094992477972,4e-06,https://www.google.com/maps/search/?api=1&query=SCATS%202689%202019-07%20Victoria,3.173602353930223,1.1607910576096336,98.83920894239037,0.5834053586862575,98.68901783795401,Event / Disruption Sensitive Site,2.152360130801283,50.206817883921644,16.602841683886332
