rank,site_id,total_volume,months_present_x,first_month,last_month,avg_monthly_volume,max_monthly_volume,best_month,best_month_volume,percent_of_network,cumulative_volume,cumulative_percent,percentile_band,months_present_y,monthly_total,monthly_mean,monthly_median,monthly_std,monthly_max,monthly_min,monthly_cv,max_to_mean_ratio,first12_avg,last12_avg,growth_abs,growth_pct,friendly_name,site_name,latitude,longitude,traffic_band,percentile_rank,volume_ratio,google_maps_url,scale_score,stability_score,volatility_score,growth_score,spike_score,traffic_archetype,archetype_colour,ooh_exposure_score,research_interest_score,strategic_importance_score
438,3510,235818688,147,2014-01,2026-04,1604208.76,3881494,2016-02,3881494,0.043749,136446996836,25.313869,Top 10%,147,235818688.0,1604208.761904762,1446696.0,511831.8543050378,3881494.0,501930.0,0.31905564067441744,2.419569131009668,1575043.0,2037062.6666666667,462019.66666666674,29.333781151795012,Mt Alexander / Puckle / Dean,MT ALEXANDER/PUCKLE/DEAN,-37.767159,144.924843,orange,90.60820975714591,0.349621,"https://www.google.com/maps/search/?api=1&query=-37.767159,144.924843",90.81546868432115,16.401547721410147,83.59845227858985,80.94209161624892,95.83064689447667,High-Volume Volatile Corridor,#d32f2f,70.23731302997896,86.07977655341685,72.8754566172648
2180,4852,105022017,147,2014-01,2026-04,714435.49,1344621,2019-10,1344621,0.019484,407055528673,75.517605,Top 50%,147,105022017.0,714435.4897959183,733238.0,408016.4735906305,1344621.0,151602.0,0.5711033108212222,1.8820747558104889,327593.9166666667,700531.0833333334,372937.1666666667,113.84129792804964,CARLISLE near WOODSTOCK,CARLISLE NR WOODSTOCK,-37.868673,144.992749,yellow,53.16999785084892,0.155704,"https://www.google.com/maps/search/?api=1&query=-37.868673,144.992749",54.20344682639765,4.707652622527947,95.29234737747205,93.82022471910112,91.44637868042123,Event / Disruption Sensitive Site,#f57c00,49.75285385397092,86.05603516518826,58.39097864682556
1437,143,140741199,147,2014-01,2026-04,957423.12,1600934,2024-03,1600934,0.026111,317386284609,58.88202,Top 50%,147,140741199.0,957423.1224489796,749729.0,383857.9809303567,1600934.0,41688.0,0.40092825411244676,1.6721279886211569,767184.0833333334,1388126.6666666667,620942.5833333334,80.93788659371083,Maroondah Hwy & Carpark Access & William St East & William St West,Maroondah Hwy & Carpark Access & William St East & William St West,-37.756955,145.34733,yellow,69.13819041478617,0.20866,"https://www.google.com/maps/search/?api=1&query=-37.756955,145.34733",69.8192517864649,9.479793637145317,90.52020636285468,91.42178046672429,86.46034816247582,Rising Growth Corridor,#2e7d32,59.05489298518688,86.04150894868077,65.17700907911133
3054,4469,70537198,147,2014-01,2026-04,479844.88,2543780,2024-11,2543780,0.013086,483155639606,89.635821,Bottom 50%,147,70537198.0,479844.8843537415,226905.0,706330.7151421732,2543780.0,15219.0,1.4719980105518151,5.30125480742799,236559.5,2190222.3333333335,1953662.8333333335,825.8653037960148,RACECOURSE near CROWN,RACECOURSE NR CROWN,-37.787419,144.922122,green,34.38641736514077,0.104577,"https://www.google.com/maps/search/?api=1&query=-37.787419,144.922122",35.83438419503993,1.2467755803955316,98.75322441960446,98.01210025929127,98.60305179454116,Event / Disruption Sensitive Site,#f57c00,39.623025254229105,85.92459323283809,50.790231718646
1239,4466,153147326,147,2014-01,2026-04,1041818.54,2031291,2025-10,2031291,0.028412,288329886666,53.49143,Top 50%,147,153147326.0,1041818.5442176871,941459.0,361373.2416744745,2031291.0,360842.0,0.34686773784184616,1.9497550809342894,1032197.3333333334,1741825.0833333333,709627.7499999999,68.74923302779312,Flemington / Grattan / Wreckyn,FLEMINGTON/GRATTAN/WRECKYN,-37.799652,144.955034,yellow,73.39350956372232,0.227054,"https://www.google.com/maps/search/?api=1&query=-37.799652,144.955034",73.98066414459858,13.65004299226139,86.34995700773861,90.06050129645635,92.41349666881582,Rising Growth Corridor,#2e7d32,62.113976286885844,85.8987926708875,66.9859012739737
493,4676,227175147,147,2014-01,2026-04,1545409.16,2938017,2024-07,2938017,0.042146,149169071263,27.674089,Top 25%,147,227175147.0,1545409.163265306,1421274.0,439671.33782530844,2938017.0,446308.0,0.28450157296616757,1.9011256499814218,1199829.1666666667,1861164.0,661334.8333333333,55.11908292499973,ST GEORGES near WESTBOURNE,ST GEORGES NR WESTBOURNE,-37.77383,144.990481,orange,89.42617666021921,0.336806,"https://www.google.com/maps/search/?api=1&query=-37.77383,144.990481",89.65952080706178,20.65778159931212,79.34221840068788,88.00777873811582,91.74725983236621,High-Volume Volatile Corridor,#d32f2f,72.07873759133518,85.86610319794279,73.98122919076658
639,2830,207909029,147,2014-01,2026-04,1414347.14,2898576,2026-03,2898576,0.038572,180861039849,33.553635,Top 25%,147,207909029.0,1414347.1360544218,1423753.0,416879.8523826713,2898576.0,400886.0,0.2947507311010177,2.049409176933821,1110823.5833333333,1670603.9166666667,559780.3333333335,50.39327051857846,Doncaster / High,DONCASTER/HIGH,-37.788378,145.104518,orange,86.28841607565012,0.308242,"https://www.google.com/maps/search/?api=1&query=-37.788378,145.104518",86.5910046237915,19.045571797076523,80.95442820292348,87.14347450302506,93.61702127659575,High-Volume Volatile Corridor,#d32f2f,69.81514039295948,85.8378463381784,72.34692557116503
2957,4254,73554829,147,2014-01,2026-04,500372.99,2763087,2025-07,2763087,0.013646,476158919526,88.337778,Bottom 50%,147,73554829.0,500372.9863945578,394452.0,419105.74659188616,2763087.0,61365.0,0.8375866763147157,5.52205469745569,370979.4166666667,1603442.1666666667,1232462.75,332.2186338729934,Francis / Wembley,FRANCIS/WEMBLEY,-37.819346,144.874072,green,36.47109391790243,0.109051,"https://www.google.com/maps/search/?api=1&query=-37.819346,144.874072",37.87305590584279,2.1066208082545113,97.8933791917455,97.19101123595506,98.6675263271008,Event / Disruption Sensitive Site,#f57c00,40.79503819746817,85.7947262181311,51.58640844523299
843,4661,187458784,147,2014-01,2026-04,1275229.82,2425012,2025-07,2425012,0.034778,221257925161,41.048131,Top 25%,147,187458784.0,1275229.8231292516,1146960.0,373715.2701667833,2425012.0,403847.0,0.2930571912517962,1.9016274212042261,1031563.4166666666,1772092.6666666667,740529.2500000001,71.78707949850556,Clarendon / High / Normanby,CLARENDON/HIGH/NORMANBY,-37.759559,145.000439,orange,81.90414786159467,0.277923,"https://www.google.com/maps/search/?api=1&query=-37.759559,145.000439",82.30348886086591,19.346517626827175,80.65348237317282,90.47104580812446,91.79024285407264,Rising Growth Corridor,#2e7d32,68.19775744180794,85.5992667733319,71.09810503035591
2191,4385,104402723,147,2014-01,2026-04,710222.61,1609721,2024-10,1609721,0.019369,408206390623,75.731114,Top 50%,147,104402723.0,710222.6054421769,642910.0,340729.5225708967,1609721.0,58656.0,0.4797503204770034,2.266502062403104,677186.4166666666,1312153.4166666667,634967.0000000001,93.7654661068832,Royal / Melbourne Hospital Ent,ROYAL/MELBOURNE HOSPITAL ENT,-37.798107,144.957761,yellow,52.93359123146357,0.154786,"https://www.google.com/maps/search/?api=1&query=-37.798107,144.957761",53.97225725094577,6.556319862424765,93.44368013757524,92.6534140017286,95.05695250376101,Event / Disruption Sensitive Site,#f57c00,49.85450425397209,85.55430657442321,58.14601455639256
590,548,213204093,147,2014-01,2026-04,1450367.98,2273105,2025-03,2273105,0.039554,170547832498,31.640312,Top 25%,147,213204093.0,1450367.9795918367,1254106.0,417012.5580008561,2273105.0,427849.0,0.28752190055809973,1.567260882744873,1029743.0,1953910.25,924167.25,89.74736900372228,Thompsons / Rosebank / Springhill,THOMPSONS/ROSEBANK/SPRINGHILL,-38.083073,145.283213,orange,87.34150010745756,0.316093,"https://www.google.com/maps/search/?api=1&query=-38.083073,145.283213",87.62084909625894,20.206362854686155,79.79363714531385,92.22126188418324,82.6133677197507,High-Volume Volatile Corridor,#d32f2f,71.6873100934506,85.51032654332921,73.88395261288748
2197,223,104123433,147,2014-01,2026-04,708322.67,1230420,2025-01,1230420,0.019317,408831643394,75.847112,Top 50%,147,104123433.0,708322.6734693878,541730.0,341009.35685286944,1230420.0,66814.0,0.4814322195597585,1.7370896712558448,401659.0833333333,1070031.0,668371.9166666667,166.40278893232218,Streetation / Mcleod,STATION/MCLEOD,-38.076361,145.123194,yellow,52.80464216634429,0.154372,"https://www.google.com/maps/search/?api=1&query=-38.076361,145.123194",53.84615384615385,6.513327601031815,93.48667239896818,95.72169403630078,88.5665162260907,Event / Disruption Sensitive Site,#f57c00,50.38805532290273,85.49105175367347,58.700774418080975
930,4210,179672841,147,2014-01,2026-04,1222264.22,1792479,2021-12,1792479,0.033333,237220410641,44.009517,Top 25%,147,179672841.0,1222264.224489796,1281306.0,429194.6573909585,1792479.0,327950.0,0.3511471977919629,1.4665233294774918,834535.5,1515907.0,681371.5,81.64679633161201,ST GEORGES near CLAUSCEN,ST GEORGES NR CLAUSCEN,-37.77811,144.988316,orange,80.03438641736514,0.26638,"https://www.google.com/maps/search/?api=1&query=-37.77811,144.988316",80.47498949138293,13.177128116938952,86.82287188306105,91.4866032843561,76.44530410487857,Rising Growth Corridor,#2e7d32,65.85284690636657,85.39577965838656,70.16992233384049
436,2824,235922440,146,2014-01,2026-04,1615907.12,2356764,2025-03,2356764,0.043769,135975315221,25.226362,Top 10%,146,235922440.0,1615907.1232876712,1720358.0,518381.2595056203,2356764.0,0.0,0.320798919712006,1.4584773877381059,1234176.5833333333,1930073.1666666667,695896.5833333335,56.38549561958281,CHANDLER Highway / YARRA BLVD / GUIDE DOG ACCESS,CHANDLER HWY /YARRA BLVD/GUIDE DOG ACCESS,-37.788835,145.025713,orange,90.65119277885236,0.349774,"https://www.google.com/maps/search/?api=1&query=-37.788835,145.025713",90.85750315258511,16.143594153052454,83.85640584694755,88.31028522039757,75.73608424672254,High-Volume Volatile Corridor,#d32f2f,71.66958231626444,85.37474088007632,74.35511317039544
2125,1713,106883521,104,2017-04,2026-04,1027726.16,1693761,2025-10,1693761,0.019829,401229980709,74.436839,Top 50%,104,106883521.0,1027726.1634615385,1197635.0,504295.4025152536,1693761.0,0.0,0.49069043918927757,1.6480664404758896,583720.5,1448580.3333333333,864859.8333333333,148.16334758387504,Leakes Rd / Bolivar Esp / Prosperity St,Leakes Rd / Bolivar Esp / Prosperity St,-37.838845,144.739887,yellow,54.35203094777563,0.158464,"https://www.google.com/maps/search/?api=1&query=-37.838845,144.739887",55.359394703656996,6.276870163370596,93.7231298366294,95.31114952463267,85.79411132602623,Event / Disruption Sensitive Site,#f57c00,51.07911453278054,85.33743593984542,59.287801029740706
2381,1554,96442708,95,2016-06,2026-04,1015186.4,1761472,2025-10,1761472,0.017892,427312924602,79.27579,Bottom 50%,95,96442708.0,1015186.4,1135733.0,544459.5117040072,1761472.0,0.0,0.5363148203167489,1.735121747099843,536274.4166666666,1527853.25,991578.8333333334,184.9013867744639,Leakes Road / Forsyth Road,Leakes Road  /Forsyth Road,-37.838016,144.730538,green,48.85020416935311,0.142984,"https://www.google.com/maps/search/?api=1&query=-37.838016,144.730538",49.97898276586801,5.374032674118656,94.62596732588135,96.19706136560069,88.50204169353105,Event / Disruption Sensitive Site,#f57c00,48.07136096287721,85.24930978094194,56.998656151466676
1019,2898,170680952,147,2014-01,2026-04,1161094.91,2574344,2017-11,2574344,0.031665,252734941835,46.887798,Top 25%,147,170680952.0,1161094.9115646258,1225179.0,345150.17055720865,2574344.0,119487.0,0.2972626674352606,2.2171693066253813,808524.1666666666,1341717.8333333333,533193.6666666666,65.94653427180593,Todd Off Ramp / Prohasky / Service Centre,TODD OFF RAMP/PROHASKY/SERVICE CENTRE,-37.831828,144.918401,yellow,78.12164195142918,0.253049,"https://www.google.com/maps/search/?api=1&query=-37.831828,144.918401",78.60445565363598,18.787618228718827,81.21238177128117,89.62834917891098,94.75607135181603,Rising Growth Corridor,#2e7d32,65.8550250024617,85.2471402071213,69.23705579135434
633,2502,208380484,147,2014-01,2026-04,1417554.31,2422315,2023-03,2422315,0.038659,179612010096,33.321913,Top 25%,147,208380484.0,1417554.3129251702,1261793.0,433761.98290707386,2422315.0,395881.0,0.3059932017786265,1.7087987232048083,1196498.8333333333,1759253.5833333333,562754.75,47.03345580640628,Smithfield / Gatehouse / Streetables,SMITHFIELD/GATEHOUSE/STABLES,-37.791072,144.91982,orange,86.41736514076939,0.308941,"https://www.google.com/maps/search/?api=1&query=-37.791072,144.91982",86.71710802858344,17.669819432502155,82.33018056749785,86.45203111495246,87.62088974854933,High-Volume Volatile Corridor,#d32f2f,69.40227049683693,85.23772760110907,72.19659580747815
2811,1168,79569206,114,2014-01,2026-04,697975.49,1259560,2024-05,1259560,0.014762,464999856347,86.267531,Bottom 50%,114,79569206.0,697975.4912280702,857279.5,455750.32497593225,1259560.0,1254.0,0.6529603556337645,1.8045905849556925,10103.666666666666,971806.1666666666,961702.5,9518.351423575601,AQUEDUCT RD near ERINNE CT,AQUEDUCT RD NR ERINNE CT,-37.684631,145.136852,green,39.60885450247152,0.117968,"https://www.google.com/maps/search/?api=1&query=-37.684631,145.136852",40.94157208911307,3.6543422184006857,96.34565778159931,99.26534140017286,90.02793896410918,Event / Disruption Sensitive Site,#f57c00,43.284518483646934,85.1930879060506,53.4594928310555
1558,3084,131880783,147,2014-01,2026-04,897148.18,1347851,2021-03,1347851,0.024467,333926672810,61.95062,Top 50%,147,131880783.0,897148.1836734693,1001853.0,354766.1995532249,1347851.0,255487.0,0.39543768355033243,1.502372767986978,528989.5,1174069.3333333333,645079.8333333333,121.94567819083994,ST GEORGES near SHOWER,ST GEORGES NR SHOWER,-37.747032,144.996908,yellow,66.53771760154739,0.195524,"https://www.google.com/maps/search/?api=1&query=-37.747032,144.996908",67.27616645649432,9.759243336199486,90.24075666380051,94.16594641313742,78.98130238555771,Rising Growth Corridor,#2e7d32,58.27489166774923,85.13647740540392,64.59542635485991
2848,2193,77960342,147,2014-01,2026-04,530342.46,1250645,2022-03,1250645,0.014463,467913491632,86.808073,Bottom 50%,147,77960342.0,530342.462585034,481221.0,310582.5492704516,1250645.0,107717.0,0.5856264040344562,2.3581837929854133,122579.0,933019.4166666666,810440.4166666666,661.1576343963213,DONNYBROOK / HUME Freeway NB RAMPS,DONNYBROOK/HUME FWY NB RAMPS,-37.539477,144.945481,green,38.813668600902645,0.115583,"https://www.google.com/maps/search/?api=1&query=-37.539477,144.945481",40.16393442622951,4.557179707652626,95.44282029234738,97.8608470181504,95.59424027509134,Event / Disruption Sensitive Site,#f57c00,42.801628264969466,85.1351641342763,52.87379888081599
712,3344,201454286,147,2014-01,2026-04,1370437.32,2657953,2023-11,2657953,0.037374,195792240862,36.323695,Top 25%,147,201454286.0,1370437.3197278911,1123513.0,537677.1156724283,2657953.0,153019.0,0.3923398085650407,1.9394925705378143,1054638.6666666667,1245499.1666666667,190860.5,18.09724088755833,Grimshaw Street / Greensborough Road,GRIMSHAW ST/GREENSBOROUGH RD,-37.703442,145.092276,orange,84.71953578336557,0.298673,"https://www.google.com/maps/search/?api=1&query=-37.703442,145.092276",85.05674653215637,9.952708512467757,90.04729148753225,74.80553154710458,92.26305609284333,High-Volume Volatile Corridor,#d32f2f,64.23049403022387,84.80901920512542,68.73427767451467
1084,2872,165861947,147,2014-01,2026-04,1128312.56,1805615,2014-01,1805615,0.030771,263677258110,48.917834,Top 25%,147,165861947.0,1128312.5646258504,1270338.0,396282.6254905531,1805615.0,301688.0,0.3512170633515553,1.6002790863174903,932174.75,1419975.6666666667,487800.91666666674,52.32934239708453,MICKLEHAM near TANGEMERE,MICKLEHAM NR TANGEMERE,-37.698616,144.880492,yellow,76.72469374597034,0.245904,"https://www.google.com/maps/search/?api=1&query=-37.698616,144.880492",77.23833543505675,13.155631986242478,86.84436801375752,87.59723422644771,84.03180743606275,Rising Growth Corridor,#2e7d32,63.289439331131376,84.7271372751702,67.9344793903772
1676,3655,125957774,147,2014-01,2026-04,856855.61,1493351,2025-10,1493351,0.023368,349150056265,64.774887,Top 50%,147,125957774.0,856855.6054421769,753167.0,319253.08400723536,1493351.0,0.0,0.3725867952307858,1.7428269016567408,708490.5,1258940.8333333333,550450.3333333333,77.69339650049412,Palmers / Distribution,PALMERS/DISTRIBUTION,-37.815976,144.750164,yellow,64.00171932086826,0.186743,"https://www.google.com/maps/search/?api=1&query=-37.815976,144.750164",64.79613282891972,11.199484092863287,88.80051590713671,91.16248919619706,88.73844831291639,Rising Growth Corridor,#2e7d32,56.670241918361086,84.69892113907838,62.95073181689645
